date,open,high,low,trendEstimation1,trendEstimation2
2019-11-28T00:00:00.000000000,26761.0,26993.0,26729.0,-0.07506859300830339,-0.21899235445935125
2019-11-27T00:00:00.000000000,27015.0,27017.0,26876.0,-0.06806901993292297,-0.2034302240933205
2019-11-26T00:00:00.000000000,27225.27484730705,27327.55520598142,26982.103177556182,-0.06049549954272568,-0.22689520495700002
2019-11-25T00:00:00.000000000,26675.36035535813,27201.275382166787,26689.462159547555,-0.071857789624278,-0.2880125714518378
2019-11-22T00:00:00.000000000,26647.313714603,26734.240478217416,26531.1153073374,-0.06529440215667026,-0.27027818996181185
2019-11-21T00:00:00.000000000,26606.245419211547,26655.065033127292,26323.660887036764,-0.06582987300075639,-0.2453484035044101
2019-11-20T00:00:00.000000000,26920.76846196557,27020.875633860167,26834.78047328472,-0.056029086353840886,-0.21036393911250173
2019-11-19T00:00:00.000000000,26558.165463631318,27166.197653329386,26558.174579550534,-0.06391919073168534,-0.21772633429966748
2019-11-18T00:00:00.000000000,26361.838978345368,26764.307102935192,26371.766259860102,-0.04860979372726142,-0.16989082240532336
2019-11-15T00:00:00.000000000,26532.12215435869,26676.11167042973,26328.67186337253,-0.05468088511476394,-0.08795195409818458
2019-11-14T00:00:00.000000000,26468.015546918374,26684.129437021136,26235.467703527316,-0.07241813173016777,-0.020527916285627234
2019-11-13T00:00:00.000000000,26792.555247084954,26809.407040011847,26502.05164458997,-0.060589843551904415,0.064546412230575
2019-11-12T00:00:00.000000000,27169.181565796778,27189.248732279677,26834.78047328472,-0.04218323205758936,0.11422971747362291
2019-11-11T00:00:00.000000000,27534.789561354806,27551.050449716844,26866.85072183361,-0.03316084673404027,0.11681611034187471
2019-11-08T00:00:00.000000000,27916.424208772904,27942.918791871787,27651.56961601429,-0.014125827166769694,0.06684434656808161
2019-11-07T00:00:00.000000000,27696.057745696835,28011.06980789873,27601.45985265665,-0.0273971107448385,-0.054051209604111305
2019-11-06T00:00:00.000000000,27694.054414214326,27857.730021838106,27604.466438458112,-0.027467461767569396,-0.1607753836331161
2019-11-05T00:00:00.000000000,27668.0111049417,27824.65673464856,27517.27545021581,-0.03153564854444539,-0.2791797044691647
2019-11-04T00:00:00.000000000,27276.35980011105,27670.314727764,27287.772734037808,-0.04563902001636073,-0.41400126484417504
2019-11-01T00:00:00.000000000,26844.641865630205,27210.29536958212,26809.725591605897,-0.04664285899138176,-0.5093489975091897
2019-10-31T00:00:00.000000000,26764.50860632981,27102.055520598144,26751.598266111032,-0.050720752983185714,-0.5297795671839131
2019-10-30T00:00:00.000000000,26795.56024430872,26849.495872968877,26674.429230540263,-0.04129011209194547,-0.5457525958690095
2019-10-29T00:00:00.000000000,27095.05830094392,27138.13547025947,26775.6509525227,-0.030368868405775278,-0.5650689134890464
2019-10-28T00:00:00.000000000,26827.593625804515,27111.06181343836,26846.85138017575,-0.037183791697996425,-0.6282802045681105
2019-10-25T00:00:00.000000000,26854.640600446866,26877.458122652843,26679.315631119684,-0.03330032393839833,-0.674466696864114
2019-10-24T00:00:00.000000000,26665.31177795043,26904.528078237432,26640.190516070663,-0.046624066179277876,-0.7370530643717002
2019-10-23T00:00:00.000000000,26821.583186995107,26889.489214023768,26541.87612440902,-0.03688738815105241,-0.7721515863887347
2019-10-22T00:00:00.000000000,26831.60058501079,26965.686126039647,26798.69739242311,-0.03601483322882097,-0.8414572305216574
2019-10-21T00:00:00.000000000,26756.47009989316,26912.548805818053,26731.48245118505,-0.029449403975808554,-0.9181226479336462
2019-10-18T00:00:00.000000000,26915.74672834254,27084.994448801346,26742.51774004503,-0.014883449090083208,-0.9678647218077887
2019-10-17T00:00:00.000000000,26806.557089971582,27057.924493216757,26793.681352032207,-0.02759773456521128,-1.0112398789547947
2019-10-16T00:00:00.000000000,26596.1917316422,26808.27934727001,26467.6387266237,-0.03522869404732315,-1.103981935315779
2019-10-15T00:00:00.000000000,26623.23870628456,26705.012479669545,26517.7991305327,-0.034247570685336994,-1.1577410523567995
2019-10-14T00:00:00.000000000,26586.174333626517,26731.079844306558,26457.606645841894,-0.035592073070280804,-1.241996908190885
2019-10-11T00:00:00.000000000,26015.182646732508,26514.520199629853,26012.182259129964,-0.06435039238523049,-1.3430392355427088
2019-10-10T00:00:00.000000000,25604.46932808945,25896.92417592222,25588.828450137997,-0.06950291810204778,-1.3588195151563744
2019-10-09T00:00:00.000000000,25754.730298324717,25936.02522287774,25716.235876066854,-0.053716318905596416,-1.3213864612879058
2019-10-08T00:00:00.000000000,25925.026064591348,26269.888008420985,25775.425152679483,-0.039582155308316685,-1.2559924765360841
2019-10-04T00:00:00.000000000,26161.4366577615,26242.818052836403,25648.01772675061,-0.028727820831953865,-1.2342709574280204
2019-10-03T00:00:00.000000000,25718.667665468252,26287.934645477377,25755.36099111588,-0.036098661119042856,-1.1774392812065517
2019-10-02T00:00:00.000000000,25879.947773520766,26154.590049449595,25832.60801313574,-0.02374122478510962,-1.040810104693406
2019-09-30T00:00:00.000000000,25877.944293917633,26225.774006727584,25849.6625504648,-0.03625431068745587,-0.8660933407435856
2019-09-27T00:00:00.000000000,26010.173947724667,26064.356864167643,25893.80370590472,-0.022355663561883093,-0.7653015999245695
2019-09-26T00:00:00.000000000,26059.259198001517,26174.641868401144,26011.179051051782,-0.01861957978026334,-0.6793642758701757
