date,open,high,low,trendEstimation1,trendEstimation2
2019-11-27T00:00:00.000000000,28122.0,28173.0,28058.0,0.08516592571780303,2.5970161684235857
2019-11-26T00:00:00.000000000,28025.0,28149.0,27999.0,0.07917402320575703,2.623857549343072
2019-11-25T00:00:00.000000000,27927.0,28045.0,27904.0,0.0797664203291406,2.651591319441413
2019-11-22T00:00:00.000000000,27754.0,27884.0,27722.0,0.07984171411523935,2.686135856256074
2019-11-21T00:00:00.000000000,27726.0,27846.0,27654.0,0.07619790144164913,2.7330980446698563
2019-11-20T00:00:00.000000000,27884.0,27884.0,27643.0,0.0888901540305811,2.7843522900562436
2019-11-19T00:00:00.000000000,28013.0,28128.0,27851.0,0.09026223301183965,2.8231022596404842
2019-11-18T00:00:00.000000000,27960.0,28059.0,27926.0,0.09678884175545482,2.855492796804971
2019-11-15T00:00:00.000000000,27750.0,27971.0,27736.0,0.08923553857504433,2.8783794078149274
2019-11-14T00:00:00.000000000,27772.0,27806.0,27633.0,0.08079832483684773,2.899146266039651
2019-11-13T00:00:00.000000000,27661.0,27771.0,27524.0,0.07138625750397136,2.9192330916806983
2019-11-12T00:00:00.000000000,27658.0,27732.0,27597.0,0.07048141458838457,2.935074378498476
2019-11-11T00:00:00.000000000,27645.0,27673.0,27470.0,0.05776492527456745,2.9424781133683107
2019-11-08T00:00:00.000000000,27672.0,27717.0,27541.0,0.0663132998258449,2.931555169082683
2019-11-07T00:00:00.000000000,27454.0,27739.0,27390.0,0.053645139804705616,2.8477157398422612
2019-11-06T00:00:00.000000000,27420.0,27470.0,27337.0,0.05310902035671318,2.6658352246427386
2019-11-05T00:00:00.000000000,27402.0,27493.0,27366.0,0.04890910480391374,2.531247849794735
2019-11-04T00:00:00.000000000,27278.0,27450.0,27274.0,0.04504357801294993,2.414945710664937
2019-11-01T00:00:00.000000000,26992.0,27278.0,26959.0,0.04373382509979131,2.3138542687013253
2019-10-31T00:00:00.000000000,27172.0,27180.0,26847.0,0.04539289087780026,2.1623563850596
2019-10-30T00:00:00.000000000,27053.0,27230.0,26940.0,0.04419280755117006,1.9129260753742077
2019-10-29T00:00:00.000000000,27062.0,27111.0,26967.0,0.04429808062936291,1.7646019706299527
2019-10-28T00:00:00.000000000,26931.0,27120.0,26926.0,0.05883583060501194,1.5257633485662638
2019-10-25T00:00:00.000000000,26776.0,26967.0,26710.0,0.052741754865389325,1.470200488906392
2019-10-24T00:00:00.000000000,26819.0,26872.0,26655.0,0.05075161633163975,1.453562853870868
2019-10-23T00:00:00.000000000,26752.0,26852.0,26588.0,0.0522537309237088,1.389597183198654
2019-10-22T00:00:00.000000000,26798.0,26904.0,26715.0,0.07024571991767346,1.3683291159605644
2019-10-21T00:00:00.000000000,26725.0,26837.0,26701.0,0.06405456508016512,1.3189205616498392
2019-10-18T00:00:00.000000000,26995.0,27023.0,26726.0,0.07356368563256287,1.2572380300559656
2019-10-17T00:00:00.000000000,26933.0,27088.0,26876.0,0.06293073299324717,1.1171440571410973
2019-10-16T00:00:00.000000000,27000.0,27017.0,26890.0,0.06498587333642855,1.0546514558837041
2019-10-15T00:00:00.000000000,26751.0,27079.0,26750.0,0.061662170569457525,0.9520109674939995
2019-10-14T00:00:00.000000000,26761.0,26894.0,26637.0,0.0718964676324602,0.9107465868358404
2019-10-11T00:00:00.000000000,26544.0,26975.0,26496.0,0.05997445336968592,0.8616778622907353
2019-10-10T00:00:00.000000000,26322.0,26599.0,25983.0,0.05465088882407951,0.8509805980904452
2019-10-09T00:00:00.000000000,26139.0,26400.0,26086.0,0.059902554999351224,0.8954194789532145
2019-10-08T00:00:00.000000000,26418.0,26549.0,26092.0,0.0789679193138803,0.9672209693806366
2019-10-07T00:00:00.000000000,26372.0,26615.0,26343.0,0.0680497536807842,1.0138704309493691
2019-10-04T00:00:00.000000000,26160.0,26549.0,26060.0,0.06764490545103992,1.0756291737059833
2019-10-03T00:00:00.000000000,26003.0,26186.0,25703.0,0.059678797686542384,1.1923573180772842
2019-10-02T00:00:00.000000000,26553.0,26617.0,25931.0,0.08750517453013976,1.3392862720475893
2019-10-01T00:00:00.000000000,26961.0,27040.0,26515.0,0.0907982773325068,1.3698158321296257
2019-09-30T00:00:00.000000000,26898.0,26971.0,26804.0,0.10407945747483903,1.335855759493473
2019-09-27T00:00:00.000000000,26896.0,26992.0,26689.0,0.10399736367920553,1.3308672140722708
2019-09-26T00:00:00.000000000,26962.0,27042.0,26782.0,0.11476855896708855,1.2990177282509126
2019-09-25T00:00:00.000000000,26833.0,27015.0,26715.0,0.11771602736605002,1.2535314456608329
2019-09-24T00:00:00.000000000,27006.0,27112.0,26686.0,0.1302954181956955,1.2369489077541773
2019-09-23T00:00:00.000000000,26923.0,27045.0,26803.0,0.12437186377939691,1.1982235770760397
2019-09-20T00:00:00.000000000,27091.0,27167.0,27076.0,0.12954623578864993,1.1597528317275603
2019-09-19T00:00:00.000000000,27169.0,27274.0,27001.0,0.13907429979163127,1.1035720183931887
2019-09-18T00:00:00.000000000,27124.998343700543,27173.039158172618,26899.03407281212,0.14211896184865158,1.024295101352852
2019-09-17T00:00:00.000000000,27114.997975634,27130.058077289726,26978.004814636493,0.15111095240869885,0.94353189733285
2019-09-16T00:00:00.000000000,27121.998233280578,27168.04135806996,27003.995185363507,0.15435165695275646,0.8602935168659445
2019-09-13T00:00:00.000000000,27195.000920166367,27313.977121067684,27182.928891522533,0.19629897110897,0.7764477531083512
