date,open,high,low,trendEstimation1,trendEstimation2
2019-11-27T00:00:00.000000000,107.625,107.628125,107.53125,0.008497449560302097,0.9820099736143981
2019-11-26T00:00:00.000000000,107.6171875,107.6484375,107.578125,0.008275783477386455,1.0081610984041456
2019-11-25T00:00:00.000000000,107.578125,107.625,107.55,0.007820780916539354,1.0441608743284247
2019-11-22T00:00:00.000000000,107.625,107.665625,107.578125,0.008067006907608754,1.1160205349838264
2019-11-21T00:00:00.000000000,107.7125,107.74375,107.625,0.009525466729783166,1.1446214641675245
2019-11-20T00:00:00.000000000,107.634375,107.7125,107.634375,0.008733824453811165,1.1033280801232312
2019-11-19T00:00:00.000000000,107.640625,107.665625,107.596875,0.009238267075881112,1.1155303896391722
2019-11-18T00:00:00.000000000,107.6171875,107.675,107.58125,0.008721292395501254,1.1178925837701779
2019-11-15T00:00:00.000000000,107.64375,107.65625,107.5875,0.009029714581740367,1.1472244039029935
2019-11-14T00:00:00.000000000,107.5703125,107.68125,107.546875,0.009024988553043982,1.1547363752846194
2019-11-13T00:00:00.000000000,107.5,107.596875,107.5,0.008975180749164854,1.2321762352118435
2019-11-12T00:00:00.000000000,107.4875,107.546875,107.453125,0.00878346947844128,1.3836432785402517
2019-11-08T00:00:00.000000000,107.49375,107.55625,107.4453125,0.008693373606828434,1.5175479902694924
2019-11-07T00:00:00.000000000,107.609375,107.64375,107.421875,0.00940627832017732,1.6010163519702199
2019-11-06T00:00:00.000000000,107.58125,107.65625,107.58125,0.00877073899459765,1.6031059710257338
2019-11-05T00:00:00.000000000,107.671875,107.675,107.540625,0.009769293832192721,1.6875088759450523
2019-11-04T00:00:00.000000000,107.721875,107.7265625,107.634375,0.0101488895899088,1.721521134304156
2019-11-01T00:00:00.000000000,107.790625,107.821875,107.6796875,0.011330051605645583,1.7324078030947199
2019-10-31T00:00:00.000000000,107.671875,107.821875,107.609375,0.009680020620820651,1.6617738462069864
2019-10-30T00:00:00.000000000,107.596875,107.6796875,107.525,0.00876861943530362,1.6916649461686981
2019-10-29T00:00:00.000000000,107.59375,107.634375,107.565625,0.00924483567089271,1.8056152542653965
2019-10-28T00:00:00.000000000,107.65,107.65,107.55625,0.009385651153134658,1.9603439489713153
2019-10-25T00:00:00.000000000,107.74375,107.7578125,107.603125,0.010264702753651204,2.0603557576678186
2019-10-24T00:00:00.000000000,107.734375,107.78125,107.6953125,0.010802294062697637,2.0932414839194347
