date,open,high,low,trendEstimation1,trendEstimation2
2019-11-27T00:00:00.000000000,120.775,121.85,120.35,0.06915088609059981,1.17589139330326
2019-11-26T00:00:00.000000000,119.9,120.775,119.6,0.06842325582511193,1.099282020279604
2019-11-25T00:00:00.000000000,119.0,120.525,118.85,0.05466040106419166,1.0251086148641422
2019-11-22T00:00:00.000000000,119.1,119.35,118.25,0.06961510887816731,0.9636399903452554
2019-11-21T00:00:00.000000000,119.4,119.95,119.075,0.0769532128897696,0.915896059389971
2019-11-20T00:00:00.000000000,118.55,119.525,118.15,0.07266493276588538,0.8666978710381669
2019-11-19T00:00:00.000000000,118.675,118.9,117.7,0.05239069760395157,0.8226302922727253
2019-11-18T00:00:00.000000000,119.1,119.15,118.5,0.05350893542401739,0.7883968765660977
2019-11-15T00:00:00.000000000,119.075,119.425,118.575,0.058190609483664626,0.7612572127131964
2019-11-14T00:00:00.000000000,117.8,119.275,117.7,0.04767277359615645,0.7377326102042782
2019-11-13T00:00:00.000000000,119.825,119.85,117.35,0.06547562050394377,0.7109000221407846
2019-11-12T00:00:00.000000000,119.7,119.975,119.05,0.06892776407399102,0.6661061296203103
2019-11-11T00:00:00.000000000,119.45,119.95,118.825,0.054162813458647485,0.63043985412884
2019-11-08T00:00:00.000000000,119.075,119.65,118.525,0.0480274265266569,0.6085561336381918
2019-11-07T00:00:00.000000000,119.2,119.775,118.6,0.0537831945766835,0.5937670143109042
2019-11-06T00:00:00.000000000,119.225,119.6,118.2,0.05400420615272719,0.577846930864696
2019-11-05T00:00:00.000000000,120.0,120.15,118.9,0.06312729882449718,0.5603163775717189
2019-11-04T00:00:00.000000000,119.525,120.325,119.05,0.060976438623686915,0.5442555637306709
2019-11-01T00:00:00.000000000,117.225,119.7,117.125,0.04850500578740314,0.5205067683963555
2019-10-31T00:00:00.000000000,113.5,114.15,111.0,0.009259664889557413,0.5090991202790329
2019-10-30T00:00:00.000000000,113.05,114.425,112.7,0.00997587116785358,0.5101143886945749
2019-10-29T00:00:00.000000000,116.44018133569216,117.48577670963512,116.106599378882,0.04743194650711897,0.5166544517994265
2019-10-28T00:00:00.000000000,116.25945378151259,117.12300633602794,115.7184560780834,0.051395446292587806,0.5057765409325781
2019-10-25T00:00:00.000000000,114.11654135338344,116.19016823246668,114.2435115350488,0.032015961051129894,0.49337829950050877
2019-10-24T00:00:00.000000000,114.21981424148605,115.56827616342581,113.85536823425022,0.03664341600460245,0.4865252847330686
2019-10-23T00:00:00.000000000,113.10963069438299,114.4799650426043,112.74269077196095,0.0208891754436829,0.47637144831777
2019-10-22T00:00:00.000000000,114.37472357363998,114.94638409438495,113.54485359361135,0.022010646894672335,0.4686801866022094
2019-10-21T00:00:00.000000000,114.01326846528085,115.20550578981864,113.57072981366457,0.023384344654901534,0.4551951771163358
2019-10-18T00:00:00.000000000,116.18199911543564,116.6047629451606,113.38959627329193,0.04882652716212399,0.44369329962631204
2019-10-17T00:00:00.000000000,115.97545333923044,116.6047629451606,115.56319875776396,0.051324288113847205,0.4195558566938032
2019-10-16T00:00:00.000000000,114.6329057938965,116.6047629451606,114.89041703637976,0.035865553780579124,0.39128803530871936
2019-10-15T00:00:00.000000000,114.40054179566565,115.15368145073192,114.08825421472936,0.038283674574230264,0.36659228346517747
2019-10-14T00:00:00.000000000,113.29035824856258,114.89455975529822,113.4413487133984,0.02820780050366102,0.34421834383537836
2019-10-11T00:00:00.000000000,112.36090225563908,113.59895127812977,112.45805235137531,0.026706635860737436,0.3223385830078974
2019-10-10T00:00:00.000000000,111.99944714727995,112.8993227004588,111.86289929015085,0.014074327392920744,0.3006646034752954
2019-10-09T00:00:00.000000000,111.79290137107478,112.82158619182871,111.63001330967168,0.008606321909747404,0.2757949081573512
2019-10-08T00:00:00.000000000,112.02526536930559,112.82158619182871,111.86289929015085,0.01130184474587886,0.2450570096152606
2019-10-07T00:00:00.000000000,111.09580937638214,112.43290364867815,111.1124889086069,0.007689844714543182,0.20382071639473803
2019-10-04T00:00:00.000000000,110.140535161433,111.7332750710072,110.02568766637087,0.004609558626711722,0.15943066528639213
2019-10-03T00:00:00.000000000,109.59835249889427,110.90408564561942,109.53403948535936,-0.0029235176736990562,0.11452651363436109
2019-10-02T00:00:00.000000000,108.28162317558602,110.17854489840505,108.16259982253771,-0.011556542997458912,0.06458892036170989
2019-10-01T00:00:00.000000000,108.04925917735515,109.01249726895344,107.90383762200531,-0.019749150081456744,0.021526354237508597
2019-09-30T00:00:00.000000000,108.5656236178682,109.03840943849684,107.98146628216504,-0.02378766288642332,-0.026153037848461947
2019-09-27T00:00:00.000000000,106.62925696594426,109.09023377758356,106.81703637976929,-0.04119929791223033,-0.0901175801970179
2019-09-26T00:00:00.000000000,106.47434763379034,107.12090889228752,106.14425465838508,-0.047466440982442126,-0.1344850742976144
2019-09-25T00:00:00.000000000,105.64816452896947,107.01726021411406,105.60085403726707,-0.051141671238885945,-0.18245035268954
2019-09-24T00:00:00.000000000,105.08016364440512,106.62857767096352,105.21271073646851,-0.0428844590799327,-0.2248710901035293
2019-09-23T00:00:00.000000000,103.78925254312252,105.82530041511906,104.02240461401951,-0.05161749169113846,-0.26457036806771106
2019-09-20T00:00:00.000000000,103.1954334365325,103.77823902119292,102.41807897071872,-0.05723211434565825,-0.2897305667360821
2019-09-19T00:00:00.000000000,103.531070322866,104.2964824120603,103.11673691215616,-0.051320349137152194,-0.3074032287287736
2019-09-18T00:00:00.000000000,102.60161432994249,104.16692156434344,102.4698314108252,-0.0632190546022347,-0.3326993117689359
2019-09-17T00:00:00.000000000,101.4139761167625,103.5450294953026,101.04663930789707,-0.05978263798771735,-0.34707047839924454
2019-09-16T00:00:00.000000000,101.51724900486508,102.9749617653485,101.15014418811,-0.04800708519429661,-0.3484373400340362
2019-09-13T00:00:00.000000000,102.2143409995577,103.18225912169542,101.43478260869564,-0.05313095148880929,-0.3513789521315956
2019-09-12T00:00:00.000000000,102.26597744360905,103.13043478260867,101.09839174800354,-0.055334147245122575,-0.3643748141812113
2019-09-11T00:00:00.000000000,99.60670057496681,102.6381035612847,99.3388087843833,-0.08323518460888854,-0.37925233724989177
2019-09-10T00:00:00.000000000,96.97324192835028,100.12462311557788,97.03582519964507,-0.10295538373931012,-0.36516986710225224
2019-09-09T00:00:00.000000000,97.69615214506855,98.72536596023596,96.67355811889972,-0.09626815017826124,-0.31831733754087976
2019-09-06T00:00:00.000000000,100.58779301194164,101.00563688005244,98.2002551020408,-0.06951921593406578,-0.26615632678589596
2019-09-05T00:00:00.000000000,102.57579610791686,102.94904959580509,100.58086734693876,-0.044652949012619125,-0.23730035890002507
