date,open,high,low
2019-11-27T00:00:00.000000000,294.8,296.5,293.6
2019-11-26T00:00:00.000000000,298.5,299.0,294.3
2019-11-25T00:00:00.000000000,298.8,300.5,298.0
2019-11-22T00:00:00.000000000,301.0,301.5,298.4
2019-11-21T00:00:00.000000000,299.8,302.6,299.7
2019-11-20T00:00:00.000000000,301.8,302.9,299.4
2019-11-19T00:00:00.000000000,301.5,303.4,301.5
2019-11-18T00:00:00.000000000,307.3,307.9,300.6
2019-11-15T00:00:00.000000000,303.5,307.5,303.1
2019-11-14T00:00:00.000000000,303.9,305.0,301.6
2019-11-13T00:00:00.000000000,302.1,306.4,301.7
2019-11-12T00:00:00.000000000,300.6,303.2,300.5
2019-11-11T00:00:00.000000000,303.7,304.1,300.3
2019-11-08T00:00:00.000000000,305.6,306.4,301.8
2019-11-07T00:00:00.000000000,299.4,306.2,299.2
2019-11-06T00:00:00.000000000,302.6,303.0,298.5
2019-11-05T00:00:00.000000000,302.4,303.4,301.6
2019-11-04T00:00:00.000000000,303.9,304.3,302.0
2019-11-01T00:00:00.000000000,304.4,306.6,303.7
2019-10-31T00:00:00.000000000,302.5,305.2,301.5
2019-10-30T00:00:00.000000000,303.0,304.1,302.0
2019-10-29T00:00:00.000000000,304.1,305.8,302.2
2019-10-28T00:00:00.000000000,303.3,305.2,303.1
2019-10-25T00:00:00.000000000,305.8,307.3,303.0
2019-10-24T00:00:00.000000000,308.5,309.5,305.4
2019-10-23T00:00:00.000000000,307.1,309.4,305.9
2019-10-22T00:00:00.000000000,307.9,311.8,306.3
2019-10-21T00:00:00.000000000,308.0,311.3,306.6
2019-10-18T00:00:00.000000000,306.6,309.8,306.1
2019-10-17T00:00:00.000000000,304.8,308.7,303.5
2019-10-16T00:00:00.000000000,307.7,309.1,304.3
2019-10-15T00:00:00.000000000,310.3,311.9,307.6
2019-10-11T00:00:00.000000000,308.9,315.5343638138626,307.5
2019-10-10T00:00:00.000000000,305.10844933635485,312.98067035470217,305.39577235772356
2019-10-09T00:00:00.000000000,305.5072839106507,313.7978522616335,306.0969105691057
2019-10-08T00:00:00.000000000,296.5335059889932,309.91623820370967,297.88357723577235
2019-10-07T00:00:00.000000000,296.83263191971514,305.62603319232016,297.38276422764227
2019-10-04T00:00:00.000000000,297.331175137585,306.03462414578587,298.1840650406504
2019-10-03T00:00:00.000000000,298.6273875040466,308.0775789131142,297.58308943089435
2019-10-02T00:00:00.000000000,301.4192295241179,310.0183859420761,300.6881300813008
2019-10-01T00:00:00.000000000,296.6332146325672,310.5291246339082,297.9837398373984
2019-09-30T00:00:00.000000000,289.15506636451926,303.5830784249918,290.27121951219516
2019-09-27T00:00:00.000000000,289.95273551311107,297.24991864627395,289.7704065040651
2019-09-26T00:00:00.000000000,291.84719974101654,302.05086234949556,290.97235772357726
2019-09-25T00:00:00.000000000,294.63904176108775,302.97019199479337,293.1759349593496
2019-09-24T00:00:00.000000000,293.1434121074782,304.40026033192316,294.3778861788618
2019-09-23T00:00:00.000000000,289.65360958238915,301.84656687276276,290.97235772357726
2019-09-20T00:00:00.000000000,291.1492392359987,299.8036121054344,290.97235772357726
2019-09-19T00:00:00.000000000,290.8501133052768,299.90575984380087,291.8738211382114
2019-09-18T00:00:00.000000000,293.641955325348,301.7444191343963,291.7736585365854
2019-09-17T00:00:00.000000000,293.94108125606994,301.6422713960299,291.67349593495936
2019-09-16T00:00:00.000000000,297.43088378115897,305.7281809306866,294.2777235772358
2019-09-13T00:00:00.000000000,296.2343800582713,305.7281809306866,297.38276422764227
2019-09-12T00:00:00.000000000,290.3515700874069,302.2551578262284,291.2728455284553
2019-09-11T00:00:00.000000000,291.1496501232662,299.880283321018,289.9668051128929
2019-09-10T00:00:00.000000000,288.8547762532062,301.6273583095229,290.4686514353451
2019-09-09T00:00:00.000000000,286.55990238314615,297.10551716280435,287.45757350063184
2019-09-06T00:00:00.000000000,288.75499912842093,298.4415156834257,288.26052761655535
2019-09-05T00:00:00.000000000,292.44675274547404,301.21628184163944,289.1638509969694
2019-09-04T00:00:00.000000000,287.6574507557836,302.0384347774064,289.3645895259503
2019-09-03T00:00:00.000000000,288.45566775406536,298.85259215130924,288.9631124679885
2019-08-30T00:00:00.000000000,291.64853574719234,300.90797449072676,290.16754364187386
2019-08-29T00:00:00.000000000,293.04541549418536,303.78550976591134,292.67677525413495
2019-08-28T00:00:00.000000000,290.8503187489106,302.8605877131734,289.9668051128929
2019-08-27T00:00:00.000000000,290.8503187489106,300.70243625678506,290.16754364187386
2019-08-26T00:00:00.000000000,288.6552220036358,302.0384347774064,290.36828217085474
2019-08-23T00:00:00.000000000,292.94563836940017,303.3744332980278,290.4686514353451
2019-08-22T00:00:00.000000000,294.14296386682275,306.0464303392706,294.3830527504725
2019-08-21T00:00:00.000000000,293.1451926189706,304.0938171168239,294.1823142214916
2019-08-20T00:00:00.000000000,291.947867121548,302.96335683014433,293.6804678990394
2019-08-19T00:00:00.000000000,292.8458612446149,303.3744332980278,292.476036725154
2019-08-16T00:00:00.000000000,291.2494272480514,303.78550976591134,292.9778830476062
2019-08-15T00:00:00.000000000,294.54207236596363,304.5048935847075,292.57640598964446
2019-08-13T00:00:00.000000000,291.7483128719775,306.560275924125,291.3883234836291
2019-08-12T00:00:00.000000000,296.15089319436606,305.72348105918843,292.1877427524456
2019-08-09T00:00:00.000000000,296.0507407110403,306.8603837947026,294.28621833308904
2019-08-08T00:00:00.000000000,293.4467761445697,306.2402550298767,292.5874523868539
2019-08-07T00:00:00.000000000,295.44982581108553,305.1033522943625,292.4875249782518
2019-08-06T00:00:00.000000000,294.3481484945018,305.72348105918843,291.9878879352415
2019-08-05T00:00:00.000000000,294.04769104452447,304.7932879119495,289.38977531158775
2019-08-02T00:00:00.000000000,293.84738607787284,305.3100618826378,291.68810570943526
2019-08-01T00:00:00.000000000,298.35424782753347,308.20399611849217,291.58817830083325
2019-07-31T00:00:00.000000000,300.45744997737506,311.5113495308972,297.38396799975317
2019-07-30T00:00:00.000000000,303.86263441045196,314.40528376675155,299.58237098899866
2019-07-29T00:00:00.000000000,303.4620244771488,316.16231526709174,302.3803384298566
2019-07-26T00:00:00.000000000,304.0629393771036,315.7488960905411,302.28041102125445
2019-07-25T00:00:00.000000000,306.46659897692257,316.989153620193,302.7800480642648
2019-07-24T00:00:00.000000000,306.66690394357414,319.0562495029461,305.3781606879186
2019-07-23T00:00:00.000000000,308.7701060934158,320.296507032598,305.7778703223268
2019-07-22T00:00:00.000000000,310.7731557599316,322.6736672977641,307.9762733115723
2019-07-19T00:00:00.000000000,307.96888622680945,324.01727962155366,306.3774347739393
2019-07-18T00:00:00.000000000,307.66842877683206,318.9528947088085,305.5780155051227
2019-07-17T00:00:00.000000000,308.87025857674155,321.0199905915616,306.97699922555165
2019-07-16T00:00:00.000000000,311.9749855598411,322.0535385329382,306.4773621825413
2019-07-15T00:00:00.000000000,316.2815423428502,327.63469741637164,310.474458526624
2019-07-12T00:00:00.000000000,313.07666287642485,323.0870864743148,312.3730792900633
2019-07-11T00:00:00.000000000,310.8745897849506,323.90122865308814,307.7901321406543
2019-07-10T00:00:00.000000000,307.3714955665111,321.5058176373258,304.8047768337614
2019-07-09T00:00:00.000000000,304.26875497303604,319.7352964517623,302.1179570575578
2019-07-08T00:00:00.000000000,306.37061150409977,319.11040662156336,301.62039783974234
2019-07-05T00:00:00.000000000,306.27052309785864,318.69381340143076,301.02332677836375
2019-07-03T00:00:00.000000000,304.0685781605538,319.3187032316297,301.71990968330545
2019-07-02T00:00:00.000000000,305.5699042541707,319.3187032316297,301.12283862192686
2019-07-01T00:00:00.000000000,316.27936372197166,329.1086439047455,302.31698074468403
2019-06-28T00:00:00.000000000,311.174855003674,326.92152949904937,306.5959900178971
2019-06-27T00:00:00.000000000,312.97644631601435,327.75471593931456,309.4818334812269
2019-06-26T00:00:00.000000000,316.27936372197166,329.1086439047455,311.1735348217995
2019-06-25T00:00:00.000000000,319.7824579404112,334.62850407150233,313.1637716930614
2019-06-24T00:00:00.000000000,316.6797173469362,332.3372413607731,314.15889012869235
2019-06-21T00:00:00.000000000,322.88519853388624,336.81561847719837,313.5618190673138
2019-06-20T00:00:00.000000000,316.3794521282128,337.12806339229786,312.56670063168286
2019-06-19T00:00:00.000000000,322.1845796901983,335.35754220673437,314.25840197225546
2019-06-18T00:00:00.000000000,325.98793912736124,340.8774023734912,319.13448230684713
2019-06-17T00:00:00.000000000,324.2864362212621,340.773254068458,321.3237428652352
2019-06-14T00:00:00.000000000,321.88431447147497,339.1068811879277,319.9305770553519
2019-06-13T00:00:00.000000000,320.1828115653757,337.96124983256306,318.1393638712162
2019-06-12T00:00:00.000000000,313.47688834722,336.6073218671321,310.47695191685784
2019-06-11T00:00:00.000000000,312.57609269104984,328.3796057695135,309.97939269904236
2019-06-10T00:00:00.000000000,311.77538544112076,329.52523712487806,307.2925729228388
2019-06-07T00:00:00.000000000,316.1792753157305,329.9418303450107,309.58134532479
2019-06-06T00:00:00.000000000,318.080955034312,332.02479644567364,311.9696295703043
