date,open,high,low
2020-02-17T00:00:00.000000000,168.0,168.5,168.0
2020-02-14T00:00:00.000000000,167.75,169.25,167.75
2020-02-13T00:00:00.000000000,167.75,173.25,167.25
2020-02-12T00:00:00.000000000,167.0,168.0,166.5
2020-02-11T00:00:00.000000000,167.0,167.25,166.75
2020-02-10T00:00:00.000000000,167.5,167.5,167.0
2020-02-07T00:00:00.000000000,167.5,167.75,167.25
2020-02-06T00:00:00.000000000,167.5,168.0,167.25
2020-02-05T00:00:00.000000000,169.0,169.5,167.25
2020-02-04T00:00:00.000000000,168.25,169.25,168.25
2020-02-03T00:00:00.000000000,168.0,168.5,167.5
2020-01-31T00:00:00.000000000,169.0,169.25,168.25
2020-01-30T00:00:00.000000000,169.0,169.5,169.0
2020-01-29T00:00:00.000000000,169.5,170.0,169.25
2020-01-28T00:00:00.000000000,169.5,170.0,168.75
2020-01-27T00:00:00.000000000,170.25,170.75,170.0
2020-01-24T00:00:00.000000000,172.0,172.5,171.0
2020-01-23T00:00:00.000000000,173.25,173.25,172.0
2020-01-22T00:00:00.000000000,173.25,173.5,172.25
2020-01-21T00:00:00.000000000,172.5,173.0,172.0
2020-01-20T00:00:00.000000000,173.5,173.75,172.5
2020-01-17T00:00:00.000000000,170.75,173.25,170.75
2020-01-16T00:00:00.000000000,172.0,172.0,171.13
2020-01-15T00:00:00.000000000,174.0,174.0,171.75
2020-01-14T00:00:00.000000000,173.25,173.75,173.0
2020-01-13T00:00:00.000000000,173.25,173.25,172.25
2020-01-10T00:00:00.000000000,173.25,173.25,172.25
2020-01-09T00:00:00.000000000,172.0,173.0,171.5
2020-01-08T00:00:00.000000000,171.25,171.75,170.25
2020-01-07T00:00:00.000000000,172.25,172.5,170.5
2020-01-06T00:00:00.000000000,173.0,173.0,172.25
2020-01-03T00:00:00.000000000,168.25,168.5,165.0
2020-01-02T00:00:00.000000000,174.2797176820208,175.04451038575667,176.41439393939393
2019-12-31T00:00:00.000000000,174.0222882615156,174.01483679525222,176.41439393939393
2019-12-30T00:00:00.000000000,171.96285289747397,173.49999999999997,174.84393939393937
2019-12-27T00:00:00.000000000,167.58655274888557,172.47032640949553,170.39431818181816
2019-12-24T00:00:00.000000000,166.81426448736997,167.32195845697328,169.6090909090909
2019-12-23T00:00:00.000000000,163.72511144130755,168.35163204747772,166.4681818181818
2019-12-20T00:00:00.000000000,168.35884101040116,168.86646884272994,168.5621212121212
2019-12-19T00:00:00.000000000,168.87369985141157,169.6387240356083,171.17954545454543
2019-12-18T00:00:00.000000000,170.41827637444277,180.19287833827892,171.44128787878788
2019-12-17T00:00:00.000000000,171.19056463595837,187.6580118694362,172.75
2019-12-16T00:00:00.000000000,171.70542347696878,174.27225519287833,173.79696969696968
2019-12-13T00:00:00.000000000,169.9034175334324,177.36127596439167,172.75
2019-12-12T00:00:00.000000000,167.84398216939076,169.6387240356083,170.65606060606058
