date,open,high,low
2019-11-27T00:00:00.000000000,129.671875,129.6875,129.296875
2019-11-26T00:00:00.000000000,129.546875,129.765625,129.359375
2019-11-25T00:00:00.000000000,129.4375,129.59375,129.25
2019-11-22T00:00:00.000000000,129.46875,129.703125,129.328125
2019-11-21T00:00:00.000000000,129.875,130.0625,129.390625
2019-11-20T00:00:00.000000000,129.453125,129.890625,129.4375
2019-11-19T00:00:00.000000000,129.265625,129.5,129.15625
2019-11-18T00:00:00.000000000,129.140625,129.453125,128.96875
2019-11-15T00:00:00.000000000,129.265625,129.3125,129.015625
2019-11-14T00:00:00.000000000,128.734375,129.46875,128.6875
2019-11-13T00:00:00.000000000,128.328125,128.921875,128.328125
2019-11-12T00:00:00.000000000,128.390625,128.578125,128.140625
2019-11-08T00:00:00.000000000,128.421875,128.6875,128.109375
2019-11-07T00:00:00.000000000,129.203125,129.375,127.984375
2019-11-06T00:00:00.000000000,128.96875,129.390625,128.9375
2019-11-05T00:00:00.000000000,129.625,129.65625,128.859375
2019-11-04T00:00:00.000000000,130.03125,130.078125,129.53125
2019-11-01T00:00:00.000000000,130.265625,130.484375,129.84375
2019-10-31T00:00:00.000000000,129.71875,130.40625,129.53125
2019-10-30T00:00:00.000000000,129.234375,129.71875,129.109375
2019-10-29T00:00:00.000000000,129.171875,129.359375,129.046875
2019-10-28T00:00:00.000000000,129.578125,129.578125,129.046875
2019-10-25T00:00:00.000000000,129.859375,129.96875,129.359375
2019-10-24T00:00:00.000000000,129.828125,130.0625,129.640625
2019-10-23T00:00:00.000000000,129.875,130.140625,129.765625
2019-10-22T00:00:00.000000000,129.578125,129.859375,129.46875
2019-10-21T00:00:00.000000000,130.09375,130.125,129.53125
2019-10-18T00:00:00.000000000,129.921875,130.171875,129.765625
2019-10-17T00:00:00.000000000,130.03125,130.1875,129.515625
2019-10-16T00:00:00.000000000,129.796875,130.234375,129.765625
2019-10-15T00:00:00.000000000,130.28125,130.546875,129.703125
2019-10-14T00:00:00.000000000,130.0625,130.59375,129.9375
2019-10-11T00:00:00.000000000,130.640625,130.8125,129.71875
2019-10-10T00:00:00.000000000,131.359375,131.75,130.59375
2019-10-09T00:00:00.000000000,131.75,131.8125,131.25
2019-10-08T00:00:00.000000000,131.484375,131.953125,131.203125
2019-10-04T00:00:00.000000000,131.703125,132.03125,131.484375
2019-10-03T00:00:00.000000000,131.0625,131.96875,131.046875
2019-10-02T00:00:00.000000000,130.6875,131.25,130.4375
2019-10-01T00:00:00.000000000,130.375,130.921875,129.625
2019-09-30T00:00:00.000000000,130.21875,130.390625,130.03125
2019-09-27T00:00:00.000000000,130.21875,130.40625,129.9375
2019-09-26T00:00:00.000000000,129.78157059935205,130.42187125569134,130.03121993746996
2019-09-25T00:00:00.000000000,130.43711190604753,130.78133237479034,130.01557990620492
2019-09-24T00:00:00.000000000,129.82839497840175,130.81258986340762,130.046859968735
2019-09-23T00:00:00.000000000,129.62548933585313,130.45312874430866,129.70277928090428
2019-09-20T00:00:00.000000000,129.36015118790496,129.99989515935778,129.4994588744589
2019-09-19T00:00:00.000000000,128.39244735421167,129.09342798945605,128.57669702982204
2019-09-18T00:00:00.000000000,128.59535299676025,129.28097292115984,128.76437740500242
2019-09-17T00:00:00.000000000,128.2987985961123,128.90588305775222,128.561056998557
2019-09-16T00:00:00.000000000,128.23636609071275,128.71833812604842,128.37337662337663
2019-09-13T00:00:00.000000000,128.81386676565876,129.140314222382,128.13877615440117
2019-09-12T00:00:00.000000000,129.15724554535637,129.84360771627126,128.98333784271284
2019-09-11T00:00:00.000000000,129.23528617710585,129.53103283009827,129.32741853054355
2019-09-10T00:00:00.000000000,129.93765186285097,130.2499550682962,129.37433862433863
2019-09-09T00:00:00.000000000,130.4995444114471,130.73444614186437,130.14070015632518
2019-09-06T00:00:00.000000000,130.53076066414687,130.85947609633357,130.3596605940356
2019-09-05T00:00:00.000000000,131.38920761339094,131.59402707884016,130.57862103174605
