date,open,high,low
2020-02-14T00:00:00.000000000,104.15,109.4,103.65
2020-02-13T00:00:00.000000000,100.5,104.65,99.95
2020-02-12T00:00:00.000000000,101.0,102.3,100.0
2020-02-11T00:00:00.000000000,100.65,101.2,99.5
2020-02-10T00:00:00.000000000,98.55,100.7,98.05
2020-02-07T00:00:00.000000000,98.35,99.9,97.7
2020-02-06T00:00:00.000000000,98.45,99.35,97.4
2020-02-05T00:00:00.000000000,98.5,99.25,97.55
2020-02-04T00:00:00.000000000,98.95,101.75,97.6
2020-02-03T00:00:00.000000000,102.0,102.3,97.8
2020-01-31T00:00:00.000000000,101.45,103.25,100.15
2020-01-30T00:00:00.000000000,102.0,103.5,100.9
2020-01-29T00:00:00.000000000,106.0,106.2,101.9
2020-01-28T00:00:00.000000000,106.4,106.8,104.9
2020-01-27T00:00:00.000000000,110.0,110.0,106.15
2020-01-24T00:00:00.000000000,112.6,112.65,109.85
2020-01-23T00:00:00.000000000,111.15,113.7,110.65
2020-01-22T00:00:00.000000000,111.5,112.2,110.1
2020-01-21T00:00:00.000000000,111.5,113.25,109.75
2020-01-17T00:00:00.000000000,113.05,113.4,111.35
2020-01-16T00:00:00.000000000,114.3,115.1,112.35
2020-01-15T00:00:00.000000000,115.3,116.35,114.05
2020-01-14T00:00:00.000000000,115.0,115.55,113.7
2020-01-13T00:00:00.000000000,118.55,118.55,114.15
2020-01-10T00:00:00.000000000,117.75,119.15,116.5
2020-01-09T00:00:00.000000000,118.7,120.35,117.0
2020-01-08T00:00:00.000000000,122.5,123.05,118.25
2020-01-07T00:00:00.000000000,122.6,123.4,119.85
2020-01-06T00:00:00.000000000,126.25,126.55,121.55
2020-01-03T00:00:00.000000000,127.2,128.45,125.45
2020-01-02T00:00:00.000000000,129.55,130.95,126.5
2019-12-31T00:00:00.000000000,131.5,134.65,128.55
2019-12-30T00:00:00.000000000,132.5,132.75,129.8
2019-12-27T00:00:00.000000000,127.85,132.8,127.65
2019-12-26T00:00:00.000000000,129.4,129.85,126.65
2019-12-24T00:00:00.000000000,126.05,130.65,125.35
2019-12-23T00:00:00.000000000,130.4,131.5,124.9
2019-12-20T00:00:00.000000000,126.9,131.05,126.3
2019-12-19T00:00:00.000000000,133.35,133.35,126.2
2019-12-18T00:00:00.000000000,133.7,135.45,130.2
2019-12-17T00:00:00.000000000,135.13653702318624,134.9604651162791,134.23003072196622
2019-12-16T00:00:00.000000000,138.13618175018698,137.95620155038762,138.24980798771122
2019-12-13T00:00:00.000000000,140.5257292445774,140.54573643410856,136.92684331797236
2019-12-12T00:00:00.000000000,137.4752430815258,139.12403100775197,137.23214285714286
2019-12-11T00:00:00.000000000,136.71262154076288,136.53449612403102,136.8250768049155
2019-12-10T00:00:00.000000000,131.78100224382945,132.87868217054267,131.889400921659
2019-12-09T00:00:00.000000000,130.40828347045624,130.2383720930233,130.51555299539172
2019-12-06T00:00:00.000000000,127.20527299925205,128.10581395348842,125.17281105990783
2019-12-05T00:00:00.000000000,123.49384816753927,126.32868217054268,123.59543010752688
2019-12-04T00:00:00.000000000,125.27329842931937,125.26240310077522,123.08659754224271
2019-12-03T00:00:00.000000000,123.79889678384443,125.41472868217058,123.90072964669739
2019-12-02T00:00:00.000000000,119.98578908002992,123.89147286821708,120.08448540706605
2019-11-29T00:00:00.000000000,119.93494764397906,119.82945736434111,120.03360215053763
2019-11-26T00:00:00.000000000,119.73158189977562,119.57558139534886,117.03149001536099
