date,open,high,low
2019-11-27T00:00:00.000000000,1783.4,1816.9,1774.0
2019-11-26T00:00:00.000000000,1767.9,1791.9,1752.0
2019-11-25T00:00:00.000000000,1745.4,1785.7,1744.0
2019-11-22T00:00:00.000000000,1731.7,1746.3,1727.0
2019-11-21T00:00:00.000000000,1732.8,1739.1,1723.7
2019-11-20T00:00:00.000000000,1730.9,1747.8,1721.4
2019-11-19T00:00:00.000000000,1701.4,1742.4,1680.0
2019-11-18T00:00:00.000000000,1674.4,1708.3,1670.9
2019-11-15T00:00:00.000000000,1702.4,1712.5,1665.8
2019-11-14T00:00:00.000000000,1675.2,1705.1,1673.2
2019-11-13T00:00:00.000000000,1665.4,1698.2,1661.0
2019-11-12T00:00:00.000000000,1654.6,1683.1,1652.8
2019-11-11T00:00:00.000000000,1708.2,1724.3,1644.3
2019-11-08T00:00:00.000000000,1767.7,1772.5,1707.1
2019-11-07T00:00:00.000000000,1765.0,1782.5,1756.3
2019-11-06T00:00:00.000000000,1747.5,1772.9,1739.0
2019-11-05T00:00:00.000000000,1750.4,1760.9,1731.7
2019-11-04T00:00:00.000000000,1783.4,1796.3,1745.8
2019-11-01T00:00:00.000000000,1771.8,1790.0,1758.2
2019-10-31T00:00:00.000000000,1782.8,1798.2,1748.7
2019-10-30T00:00:00.000000000,1752.0,1799.2,1750.1
2019-10-29T00:00:00.000000000,1774.6,1779.0,1749.3
2019-10-28T00:00:00.000000000,1741.0,1784.9,1740.4
2019-10-25T00:00:00.000000000,1749.9,1761.0,1738.5
2019-10-24T00:00:00.000000000,1716.7,1757.9,1713.2
2019-10-23T00:00:00.000000000,1726.2,1734.6,1703.0
2019-10-22T00:00:00.000000000,1731.9,1739.7,1720.9
2019-10-21T00:00:00.000000000,1726.9,1746.2,1718.6
2019-10-18T00:00:00.000000000,1730.7,1737.4,1712.7
2019-10-17T00:00:00.000000000,1732.8,1750.0,1721.0
2019-10-16T00:00:00.000000000,1701.2,1744.7,1696.7
2019-10-15T00:00:00.000000000,1679.0,1706.2,1676.2
2019-10-14T00:00:00.000000000,1668.1,1688.6,1657.3
2019-10-11T00:00:00.000000000,1676.3,1679.6,1654.9
2019-10-10T00:00:00.000000000,1655.7,1677.3,1645.0
2019-10-09T00:00:00.000000000,1649.3,1667.3,1630.7
2019-10-08T00:00:00.000000000,1641.8,1653.9,1605.0
2019-10-07T00:00:00.000000000,1645.4,1648.0,1623.5
2019-10-04T00:00:00.000000000,1631.0,1659.4,1627.3
2019-10-03T00:00:00.000000000,1662.9,1667.3,1618.1
2019-10-02T00:00:00.000000000,1629.7,1672.1,1613.0
2019-10-01T00:00:00.000000000,1647.5,1653.8,1621.0
2019-09-30T00:00:00.000000000,1654.2,1669.4,1628.3
2019-09-27T00:00:00.000000000,1640.4,1662.8,1620.0
2019-09-25T00:00:00.000000000,1625.0,1625.0,1625.0
2019-09-24T00:00:00.000000000,1714.9829538461538,1717.691753846154,1669.3500923076922
2019-09-20T00:00:00.000000000,1652.5831015384615,1663.614393846154,1608.6105969230769
2019-09-11T00:00:00.000000000,1593.4248,1595.9416,1544.6172
2019-09-10T00:00:00.000000000,1572.557316923077,1576.563033846154,1530.7141661538462
2019-09-09T00:00:00.000000000,1559.8950092307693,1562.3588492307695,1513.5572307692307
2019-09-06T00:00:00.000000000,1554.9313846153846,1557.3873846153847,1513.5572307692307
2019-09-05T00:00:00.000000000,1569.1131692307692,1579.7082461538462,1519.6706215384615
2019-09-04T00:00:00.000000000,1571.240436923077,1573.7221969230768,1529.333723076923
2019-09-03T00:00:00.000000000,1540.2431076923076,1557.3873846153847,1499.2597846153844
2019-08-30T00:00:00.000000000,1489.2899815384615,1561.5471815384615,1449.662436923077
2019-08-29T00:00:00.000000000,1484.0224615384616,1502.1939815384615,1442.5630153846153
2019-08-28T00:00:00.000000000,1492.2276369230767,1498.541476923077,1431.6180738461537
2019-08-27T00:00:00.000000000,1489.4925784615386,1501.9910646153849,1446.5071384615383
2019-08-26T00:00:00.000000000,1471.360153846154,1494.6860553846154,1426.786523076923
2019-08-23T00:00:00.000000000,1500.3315138461537,1506.9625292307692,1427.7725538461536
2019-08-22T00:00:00.000000000,1482.4016861538462,1508.3829476923079,1432.3082953846151
2019-08-21T00:00:00.000000000,1504.0795569230768,1510.2092,1436.8440369230768
2019-08-20T00:00:00.000000000,1491.5185476923077,1512.6442030769233,1449.2680246153845
2019-08-19T00:00:00.000000000,1460.7238153846154,1500.6721046153846,1418.5038646153844
2019-08-16T00:00:00.000000000,1458.495249230769,1469.0170646153847,1413.968123076923
2019-08-15T00:00:00.000000000,1434.6901107692306,1465.0601846153847,1394.3461107692306
2019-08-14T00:00:00.000000000,1466.801723076923,1470.5389415384616,1392.2754461538461
2019-08-13T00:00:00.000000000,1440.9706153846153,1476.8293661538462,1392.2754461538461
2019-08-12T00:00:00.000000000,1437.5264676923075,1455.7260061538461,1390.5991938461536
2019-08-09T00:00:00.000000000,1434.7914092307692,1451.058916923077,1392.9656676923075
2019-08-08T00:00:00.000000000,1426.9914276923078,1450.450166153846,1386.0634523076922
2019-08-07T00:00:00.000000000,1451.6069538461538,1463.639766153846,1372.6534338461536
2019-08-06T00:00:00.000000000,1434.8927076923076,1464.8572676923077,1395.8251569230767
2019-08-05T00:00:00.000000000,1420.710923076923,1469.118523076923,1370.5827692307691
2019-08-02T00:00:00.000000000,1449.4796861538462,1465.0601846153847,1358.947606153846
2019-08-01T00:00:00.000000000,1537.2041538461538,1543.4875753846154,1389.4159569230767
2019-07-31T00:00:00.000000000,1532.2405292307692,1561.0398892307692,1491.3715384615384
2019-07-30T00:00:00.000000000,1573.3677046153846,1577.3747015384617,1484.1735138461538
2019-07-29T00:00:00.000000000,1548.8534769230769,1582.752,1494.1324246153845
2019-07-26T00:00:00.000000000,1549.8664615384614,1561.445723076923,1500.048609230769
2019-07-25T00:00:00.000000000,1559.9963076923077,1567.4317723076924,1503.9927323076922
2019-07-24T00:00:00.000000000,1543.2820615384614,1562.4603076923077,1496.7947076923076
2019-07-23T00:00:00.000000000,1544.5989415384615,1550.3867507692307,1490.5827138461539
2019-07-22T00:00:00.000000000,1526.6691138461538,1553.5319630769231,1474.411809230769
2019-07-19T00:00:00.000000000,1547.131403076923,1556.3728,1474.6090153846153
2019-07-18T00:00:00.000000000,1559.8950092307693,1570.88136,1484.765132307692
2019-07-17T00:00:00.000000000,1544.2950461538462,1570.678443076923,1492.7519815384615
2019-07-16T00:00:00.000000000,1582.687163076923,1587.622006153846,1481.5112307692307
2019-07-15T00:00:00.000000000,1561.9209784615384,1591.7818030769233,1519.0790030769228
2019-07-12T00:00:00.000000000,1575.0897784615386,1581.230123076923,1504.7815569230768
2019-07-11T00:00:00.000000000,1605.6819138461537,1623.842676923077,1528.6435015384614
2019-07-10T00:00:00.000000000,1562.3261723076923,1616.4362092307692,1515.4306892307693
2019-07-09T00:00:00.000000000,1576.5079569230768,1578.9980369230768,1511.0921538461537
2019-07-08T00:00:00.000000000,1579.9521046153845,1592.4920123076922,1530.3197538461536
2019-07-05T00:00:00.000000000,1587.7520861538462,1594.5211815384614,1526.572836923077
2019-07-03T00:00:00.000000000,1573.469003076923,1590.7672184615385,1525.586806153846
2019-07-02T00:00:00.000000000,1560.1989046153847,1577.881993846154,1513.5572307692307
2019-07-01T00:00:00.000000000,1547.131403076923,1573.3163630769232,1502.1192738461539
2019-06-28T00:00:00.000000000,1563.4404553846155,1581.0272061538462,1489.8924923076922
2019-06-27T00:00:00.000000000,1534.5703938461538,1565.60552,1487.5260184615383
2019-06-20T00:00:00.000000000,1520.793803076923,1523.195883076923,1465.7347384615384
