date,open,high,low
2019-11-27T00:00:00.000000000,17.06,17.065,16.875
2019-11-26T00:00:00.000000000,16.78,17.085,16.78
2019-11-25T00:00:00.000000000,17.020643623361142,17.01469710272168,16.880143027413585
2019-11-22T00:00:00.000000000,17.136054827175204,17.255329236172077,17.010607866507744
2019-11-21T00:00:00.000000000,17.206305125148983,17.215223880597012,17.07082240762813
2019-11-20T00:00:00.000000000,17.176197854588793,17.23026338893766,17.06078665077473
2019-11-19T00:00:00.000000000,17.065804529201426,17.205197541703246,16.995554231227647
2019-11-18T00:00:00.000000000,17.010607866507744,17.07485513608428,16.76473182359952
2019-11-15T00:00:00.000000000,17.06078665077473,17.05480245829675,16.84
2019-11-14T00:00:00.000000000,16.99053635280095,17.124986830553112,16.905232419547076
2019-11-13T00:00:00.000000000,16.779785458879616,17.044776119402982,16.779785458879616
2019-11-12T00:00:00.000000000,16.845017878426695,16.9194468832309,16.674410011918948
2019-11-11T00:00:00.000000000,16.814910607866505,16.954539069359083,16.689463647199045
2019-11-08T00:00:00.000000000,17.13103694874851,17.14002633889376,16.719570917759235
2019-11-07T00:00:00.000000000,17.667949940405244,17.69147497805092,16.97046483909416
2019-11-06T00:00:00.000000000,17.617771156138257,17.676435469710267,17.422073897497018
2019-11-05T00:00:00.000000000,18.1245768772348,18.132633889376642,17.582646007151368
2019-11-04T00:00:00.000000000,18.18980929678188,18.278015803336256,18.024219308700832
2019-11-01T00:00:00.000000000,18.184791418355182,18.207831431079892,17.999129916567338
2019-10-31T00:00:00.000000000,17.958986889153753,18.232897278314304,17.858629320619784
2019-10-30T00:00:00.000000000,17.883718712753275,18.012317822651447,17.652896305125147
2019-10-29T00:00:00.000000000,17.93389749702026,17.95215978928885,17.667949940405244
2019-10-28T00:00:00.000000000,18.1295947556615,18.19279192273924,17.848593563766386
2019-10-25T00:00:00.000000000,17.913634323412307,18.37298283193792,17.969111520435288
2019-10-24T00:00:00.000000000,17.652487986205287,17.882369121439304,17.651118816562413
2019-10-23T00:00:00.000000000,17.62737776147384,17.65208105324608,17.68140383597888
2019-10-22T00:00:00.000000000,17.657510031151574,17.702143676766344,17.60569128743772
2019-10-21T00:00:00.000000000,17.692664345775597,17.91741295790349,17.69654634568711
2019-10-18T00:00:00.000000000,17.647465941258996,17.642068528542026,17.58550127449341
2019-10-17T00:00:00.000000000,17.491782547924043,17.687124889710265,17.494646216244014
2019-10-16T00:00:00.000000000,17.50684868276291,17.511905707389328,17.343221119161697
2019-10-15T00:00:00.000000000,17.773017064916218,17.7872501367508,17.535026242132638
2019-10-14T00:00:00.000000000,17.66755412104415,17.75721256263864,17.62083379714595
2019-10-11T00:00:00.000000000,17.617333671581264,17.807275186158904,17.535026242132638
2019-10-10T00:00:00.000000000,17.878480008788284,17.957463056719703,17.62083379714595
2019-10-09T00:00:00.000000000,17.853369784056838,18.022544467296054,17.888351468658048
2019-10-08T00:00:00.000000000,17.567113222118376,17.882369121439304,17.46940870006363
2019-10-07T00:00:00.000000000,17.742884795238485,17.722168726174452,17.60064378420164
2019-10-04T00:00:00.000000000,17.70773048061446,17.767225087342695,17.494646216244014
2019-10-03T00:00:00.000000000,17.70773048061446,17.867350334383225,17.68140383597888
2019-10-02T00:00:00.000000000,17.386319604051977,17.752206300286613,17.403791157994625
2019-10-01T00:00:00.000000000,17.12015122189867,17.39676167329272,17.100940963829988
2019-09-30T00:00:00.000000000,17.66755412104415,17.68211862735824,17.141320989718604
2019-09-27T00:00:00.000000000,17.963854772875194,17.98249436847984,17.509788725952248
2019-09-26T00:00:00.000000000,17.98896499760664,17.932431744959572,18.01958655279606
2019-09-25T00:00:00.000000000,18.651874930516765,18.593258375427094,18.610144431417105
2019-09-24T00:00:00.000000000,18.711841987403684,18.722935936901077,18.12802504786785
2019-09-23T00:00:00.000000000,18.403682602621927,18.465141732586297,17.824586183675677
2019-09-20T00:00:00.000000000,17.93891762885272,18.14669006843274,17.36453371215851
2019-09-19T00:00:00.000000000,17.999539147170445,18.010210783795504,17.349851186471795
2019-09-16T00:00:00.000000000,17.96417659481844,18.060758666994477,17.40368711398976
2019-09-13T00:00:00.000000000,18.1915072885099,18.202292739951616,17.03662397182181
2019-09-12T00:00:00.000000000,18.257180600020767,18.364045966188343,17.648395875435064
2019-09-11T00:00:00.000000000,18.252128806827624,18.268004988110285,17.648395875435064
2019-09-10T00:00:00.000000000,17.954073008432154,18.28316935306998,17.393898763531947
2019-09-09T00:00:00.000000000,18.39357901623564,18.40448427274752,17.570089071772564
2019-09-06T00:00:00.000000000,18.822981437652842,18.889743951457703,17.535829845170223
2019-09-05T00:00:00.000000000,19.686838073680388,19.698510082641334,18.035035718518635
2019-09-04T00:00:00.000000000,19.414041241250636,19.754112754160207,18.793632878999066
2019-09-03T00:00:00.000000000,18.641116882699674,19.435661090006658,17.839268709362397
2019-08-30T00:00:00.000000000,18.383475429849355,18.611730593863328,17.63860752497725
2019-08-29T00:00:00.000000000,18.48956308690537,18.818976914979135,17.604348298374905
2019-08-28T00:00:00.000000000,18.332957497917917,18.677442842022,17.643501700206155
2019-08-27T00:00:00.000000000,17.822726385410423,18.384265119467933,17.237285156206955
2019-08-26T00:00:00.000000000,17.821603764700832,18.092675965253058,17.265723343617395
2019-08-23T00:00:00.000000000,17.34296640644887,17.79716055945619,16.73773466177485
2019-08-22T00:00:00.000000000,17.429528481877412,17.455789314828774,16.69332439881613
2019-08-21T00:00:00.000000000,17.439712255457245,17.50674024686272,16.75253808276109
2019-08-20T00:00:00.000000000,17.180026029171604,17.49655006045593,16.609438346560776
2019-08-19T00:00:00.000000000,17.439712255457245,17.501645153659325,16.599569399236618
2019-08-16T00:00:00.000000000,17.567009425205107,17.644307763354366,16.80681729304397
2019-08-15T00:00:00.000000000,17.505906783726132,17.700353788591702,16.851227556002687
2019-08-14T00:00:00.000000000,17.261496217810233,17.634117576947574,16.634110714871177
2019-08-13T00:00:00.000000000,17.373517727188354,17.822636025473162,16.293632032187666
2019-08-12T00:00:00.000000000,17.27677187817998,17.47616968764235,16.5798315045883
2019-08-09T00:00:00.000000000,17.251312444230408,17.465979501235566,16.639045188533252
2019-08-08T00:00:00.000000000,17.414252821507674,17.552596085693267,16.589700451912456
2019-08-07T00:00:00.000000000,16.752307538818783,17.58826173811703,16.234418348242706
2019-08-06T00:00:00.000000000,16.742123765238954,16.844378130421465,16.150532295987347
2019-08-05T00:00:00.000000000,16.558815840802033,16.905519248862195,15.923546507531679
2019-08-02T00:00:00.000000000,16.65556168981041,16.69662042752303,15.819922560628001
2019-08-01T00:00:00.000000000,16.57918338796169,16.717000800336606,15.726167561048483
2019-07-31T00:00:00.000000000,16.889788482146475,16.915709435268983,16.002498086124955
2019-07-30T00:00:00.000000000,16.80322640671793,16.956470180896137,16.209745979932308
2019-07-26T00:00:00.000000000,16.721756218079296,16.737381173150183,16.20481150627023
2019-07-25T00:00:00.000000000,16.73698846406715,16.85449076594236,16.081684067242982
2019-07-24T00:00:00.000000000,16.634933656359426,16.746679524369164,16.02270478582278
2019-07-22T00:00:00.000000000,16.62983091597404,16.73127791843014,16.012874905586074
2019-07-19T00:00:00.000000000,16.60941995443249,16.94690040157652,15.840852001443805
2019-07-18T00:00:00.000000000,16.3083582716947,16.4848522234057,15.708148618248341
2019-07-17T00:00:00.000000000,16.053221252425384,16.223024922442235,15.462401612330813
2019-07-16T00:00:00.000000000,15.609282838896771,16.063874994405616,15.034801822034316
2019-07-15T00:00:00.000000000,15.573563656199067,15.694236451868958,15.000397241205862
2019-07-12T00:00:00.000000000,15.384762261939773,15.591559078942108,14.754650235288334
2019-07-11T00:00:00.000000000,15.537844473501362,15.637763896759191,14.848034097536996
2019-07-10T00:00:00.000000000,15.364351300398228,15.458078494137203,14.744820355051635
2019-07-09T00:00:00.000000000,15.354145819627455,15.447810756844518,14.690756013749779
2019-07-08T00:00:00.000000000,15.272501973461274,15.463212362783546,14.656351432921324
2019-07-05T00:00:00.000000000,15.558255435042907,15.6993703205153,14.631776732329572
2019-07-03T00:00:00.000000000,15.73685134853143,15.832850905320205,14.926673139430605
2019-07-02T00:00:00.000000000,15.435789665793637,15.606960684881134,14.739905414933283
2019-07-01T00:00:00.000000000,15.481714329262113,15.653165502698217,14.818544456826892
2019-06-28T00:00:00.000000000,15.532741733115978,15.704504189161643,14.9070133789572
2019-06-27T00:00:00.000000000,15.588871877355228,15.683968714576272,14.862778917892047
2019-06-26T00:00:00.000000000,15.660310242750636,15.766110612917753,14.902098438838852
2019-06-25T00:00:00.000000000,15.757262310072974,15.920126672308028,14.995482301087513
2019-06-24T00:00:00.000000000,15.772008701005356,15.955782308888576,15.108690238425135
2019-06-21T00:00:00.000000000,15.8849960638911,16.059022569703124,14.980189765347262
2019-06-20T00:00:00.000000000,15.581984499788424,16.022888478418032,14.945593484133989
2019-06-19T00:00:00.000000000,15.40223187701565,15.66154756556711,14.73307347096674
2019-06-18T00:00:00.000000000,15.232750832687035,15.568631330834016,14.629284627326923
2019-06-17T00:00:00.000000000,15.243022411131195,15.372474835286374,14.584803694338428
2019-06-14T00:00:00.000000000,15.294380303351987,15.609927435159834,14.60457299788887
2019-06-13T00:00:00.000000000,15.160849783577927,15.408608926571466,14.550207413125156
2019-06-12T00:00:00.000000000,15.12489925902337,15.341502757042008,14.540322761349934
2019-06-11T00:00:00.000000000,15.083812945246738,15.264072561431096,14.461245547148167
2019-06-10T00:00:00.000000000,15.41250345545981,15.496363148263832,14.456303221260557
2019-06-07T00:00:00.000000000,15.294380303351987,15.6408995134042,14.668823234427805
2019-06-06T00:00:00.000000000,15.196800308132481,15.480877109141648,14.560092064900376
2019-06-05T00:00:00.000000000,15.217343465020798,15.527335226508196,14.584803694338428
2019-06-04T00:00:00.000000000,15.181392940466242,15.331178730960552,14.476072524810997
2019-06-03T00:00:00.000000000,14.970825582360995,15.305368665756914,14.39699531060923
