date,open,high,low
2019-11-27T00:00:00.000000000,58.27,58.68,57.51
2019-11-26T00:00:00.000000000,57.92,58.56,57.76
2019-11-25T00:00:00.000000000,57.92,58.15,57.21
2019-11-22T00:00:00.000000000,58.31,58.74,57.5
2019-11-21T00:00:00.000000000,57.0,58.67,56.6
2019-11-20T00:00:00.000000000,55.16,57.25,54.76
2019-11-19T00:00:00.000000000,56.9,57.11,55.04
2019-11-18T00:00:00.000000000,57.98172231985941,58.19171598669235,56.673292151162784
2019-11-15T00:00:00.000000000,57.01001757469245,58.07150586587287,56.55303052325581
2019-11-14T00:00:00.000000000,57.49086115992971,57.89119068464367,56.75346656976744
2019-11-13T00:00:00.000000000,56.88980667838313,57.63073542286815,56.32252906976744
2019-11-12T00:00:00.000000000,56.989982425307566,57.650770443004724,56.66327034883721
2019-11-11T00:00:00.000000000,57.50087873462215,57.50050779198038,56.372638081395344
2019-11-08T00:00:00.000000000,57.180316344463975,57.5806478725267,55.88156976744185
2019-11-07T00:00:00.000000000,56.44903339191565,57.98134827525828,56.392681686046515
2019-11-06T00:00:00.000000000,57.36063268892795,57.95129574505341,56.2323328488372
2019-11-05T00:00:00.000000000,56.65940246045695,57.60068289266328,56.42274709302325
2019-11-04T00:00:00.000000000,56.5091388400703,57.53056032218525,55.95172238372093
2019-11-01T00:00:00.000000000,54.24516695957821,56.42863421467343,54.187885174418604
2019-10-31T00:00:00.000000000,54.99648506151143,55.68733846962003,53.82710029069767
2019-10-30T00:00:00.000000000,55.627592267135334,55.82758361057608,54.53864825581395
2019-10-29T00:00:00.000000000,55.89806678383128,56.00789879180528,54.7290625
2019-10-28T00:00:00.000000000,56.74956063268893,57.0196673087025,55.70117732558139
2019-10-25T00:00:00.000000000,56.168541300527245,56.8393521274733,55.721220930232555
2019-10-24T00:00:00.000000000,55.99824253075572,56.60894939590264,55.5308066860465
2019-10-23T00:00:00.000000000,54.39543057996485,56.16817895289791,53.736904069767434
2019-10-22T00:00:00.000000000,53.48383128295255,54.71563999299597,53.21577034883721
2019-10-21T00:00:00.000000000,53.804393673110724,54.1246068989669,52.82492005813953
2019-10-18T00:00:00.000000000,54.30612290374102,54.85741659116401,53.60832421283857
2019-10-17T00:00:00.000000000,53.201727725443455,54.39541711053539,52.874789504771606
2019-10-16T00:00:00.000000000,53.13144803227906,53.97359149778752,52.76425687752864
2019-10-15T00:00:00.000000000,53.72380544609321,54.02380883263845,52.64367582962722
2019-10-14T00:00:00.000000000,55.11935935321467,55.13863366632926,53.02551581464838
2019-10-11T00:00:00.000000000,54.09528382424784,55.16876406723983,53.89972841193366
2019-10-10T00:00:00.000000000,52.90052904045321,54.20459123810183,51.628785343123624
2019-10-09T00:00:00.000000000,52.78004956645711,53.97359149778752,52.563288464359616
2019-10-08T00:00:00.000000000,53.021008514449306,53.50154855018871,52.06086743143704
2019-10-07T00:00:00.000000000,52.90052904045321,54.29498244083352,52.84464424279626
2019-10-04T00:00:00.000000000,52.498930793799545,53.58189628595021,52.291981106581424
2019-10-03T00:00:00.000000000,52.67965000479369,53.13998373926196,51.23689693744402
2019-10-02T00:00:00.000000000,54.21576329824394,54.656547251760266,52.42261057514129
2019-10-01T00:00:00.000000000,54.496882070901506,55.07837286450815,53.30687159308502
