Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2020-01-06,169.7,169.7,169.48,169.5,724.0,2481.0
2020-01-03,169.36,169.57,169.27,169.38,1050.0,1771.0
2020-01-02,168.2,168.68,168.2,168.53,190.0,751.0
2019-12-31,0.0,0.0,0.0,167.75,0.0,641.0
2019-12-30,167.98,167.98,167.82,167.75,11.0,650.0
2019-12-27,0.0,0.0,0.0,168.88,0.0,639.0
2019-12-24,0.0,0.0,0.0,168.7,0.0,639.0
2019-12-23,0.0,0.0,0.0,168.7,0.0,639.0
2019-12-20,168.38,168.4,168.35,168.81,3.0,642.0
2019-12-19,168.66,168.66,168.21,168.55,39.0,652.0
2019-12-18,169.49,169.49,169.49,168.74,2.0,626.0
2019-12-17,169.38,169.38,169.38,169.39,2.0,624.0
2019-12-16,169.37,169.37,169.26,169.18,115.0,624.0
2019-12-13,169.3,169.3,169.3,169.36,1.0,517.0
2019-12-12,169.8,169.93,169.18,169.01,14.0,516.0
2019-12-11,0.0,0.0,0.0,169.89,0.0,503.0
2019-12-10,169.66,169.66,169.66,169.49,501.0,503.0
2019-12-09,169.69,169.69,169.69,169.65,2.0,3.0
2019-12-06,0.0,0.0,0.0,169.57,0.0,1.0
2019-12-05,172.64,172.74,171.91,172.18,719291.0,1497075.0
2019-12-04,173.01,173.3,172.44,172.62,849408.0,1466787.0
2019-12-03,171.96,173.09,171.61,172.99,1113654.0,1381992.0
2019-12-02,172.99,172.99,171.72,171.8,968760.0,942807.0
2019-11-29,173.29,173.42,172.91,173.07,383082.0,452121.0
2019-11-28,173.43,173.61,173.16,173.26,171376.0,328476.0
2019-11-27,173.32,173.52,173.13,173.35,153927.0,248462.0
2019-11-26,172.97,173.48,172.85,173.46,64154.0,181738.0
2019-11-25,173.11,173.2,172.94,173.07,74677.0,167111.0
2019-11-22,172.65,173.25,172.28,173.22,49760.0,126152.0
2019-11-21,173.19,173.3,172.51,172.71,73390.0,120261.0
2019-11-20,172.91,173.54,172.91,173.07,35891.0,83369.0
2019-11-19,172.71,172.9,172.6,172.86,4685.0,62882.0
2019-11-18,172.77,173.0,172.52,172.78,9707.0,63634.0
2019-11-15,172.8,172.92,172.61,172.79,5002.0,59867.0
2019-11-14,172.43,173.1,172.32,172.93,12448.0,62157.0
2019-11-13,171.55,172.32,171.51,172.25,13339.0,61208.0
2019-11-12,171.27,171.54,171.07,171.33,13263.0,58314.0
2019-11-11,171.8,171.8,171.37,171.38,4405.0,48399.0
2019-11-08,171.35,171.7,170.92,171.51,9541.0,47297.0
2019-11-07,172.73,172.73,170.97,171.4,11712.0,42787.0
2019-11-06,172.3,172.88,172.1,172.59,9048.0,40907.0
2019-11-05,172.78,172.8,172.19,172.44,10324.0,34073.0
2019-11-04,173.46,173.46,172.9,172.95,4787.0,29727.0
2019-11-01,173.75,174.03,173.46,173.44,1388.0,26640.0
2019-10-31,173.42,174.05,173.39,173.8,9735.0,26986.0
2019-10-30,173.05,173.28,172.81,173.03,6841.0,23718.0
2019-10-29,172.83,173.03,172.83,172.98,1331.0,18644.0
2019-10-28,173.0,173.2,172.5,172.62,1727.0,17807.0
2019-10-25,173.61,173.61,173.13,173.33,719.0,16967.0
2019-10-24,173.27,173.97,173.25,173.84,1640.0,17125.0
2019-10-23,173.77,173.88,173.49,173.68,661.0,16390.0
2019-10-22,172.97,173.55,172.97,173.4,3657.0,16354.0
2019-10-21,173.22,173.22,172.73,172.83,73.0,13677.0
2019-10-18,173.74,173.74,173.3,173.46,2392.0,14900.0
2019-10-17,173.37,173.92,172.71,173.72,2712.0,13146.0
2019-10-16,173.92,174.12,173.49,173.58,275.0,11325.0
2019-10-15,174.77,174.8,173.65,173.92,122.0,11231.0
2019-10-14,174.59,174.92,174.59,174.66,70.0,11232.0
2019-10-11,175.02,175.24,174.14,174.44,3059.0,11528.0
2019-10-10,176.04,176.16,174.74,175.14,390.0,8891.0
2019-10-09,176.73,176.73,176.07,176.24,84.0,8657.0
2019-10-08,176.21,176.9,176.18,176.91,86.0,8649.0
2019-10-07,176.84,176.85,176.43,176.53,40.0,8635.0
2019-10-04,176.92,176.92,176.7,176.72,259.0,8676.0
2019-10-03,176.14,177.01,176.14,176.69,194.0,8681.0
2019-10-02,175.93,176.18,175.81,175.97,876.0,8592.0
2019-10-01,176.14,176.36,175.44,176.41,2624.0,8831.0
2019-09-30,176.47,176.58,176.17,176.5,3066.0,7466.0
2019-09-27,176.55,176.71,176.48,176.46,1483.0,4778.0
2019-09-26,176.38,176.69,176.38,176.6,1009.0,3509.0
2019-09-25,177.0,177.25,176.2,176.66,1157.0,3136.0
2019-09-24,176.46,177.12,176.46,177.0,365.0,2113.0
2019-09-23,175.74,176.74,175.47,176.78,166.0,1856.0
2019-09-20,175.49,176.0,175.46,175.62,221.0,1728.0
2019-09-19,175.33,175.45,175.01,175.42,246.0,1535.0
2019-09-18,175.0,175.57,175.0,175.48,225.0,1318.0
2019-09-17,175.22,175.22,174.84,174.93,350.0,1140.0
2019-09-16,174.57,175.15,174.48,175.04,43.0,901.0
2019-09-13,175.32,175.32,174.21,174.42,233.0,946.0
2019-09-12,176.13,177.54,175.4,176.04,380.0,908.0
2019-09-11,175.98,176.44,175.86,176.34,78.0,739.0
2019-09-10,176.36,176.5,175.77,176.07,136.0,804.0
2019-09-09,177.17,177.17,176.47,176.33,38.0,715.0
2019-09-06,176.48,177.48,176.48,177.36,105.0,687.0
2019-09-05,175.72,175.76,174.14,174.5,1087167.0,1933397.0
2019-09-04,176.17,176.17,175.17,175.71,957595.0,1718286.0
2019-09-03,176.13,176.86,175.98,176.5,1193966.0,1407876.0
2019-09-02,176.44,176.44,175.78,176.14,415985.0,786242.0
2019-08-30,176.22,176.45,175.81,176.28,253058.0,522019.0
2019-08-29,176.62,176.62,175.75,176.11,177774.0,387801.0
2019-08-28,176.28,176.62,176.08,176.47,122786.0,260450.0
2019-08-27,175.64,176.49,175.63,176.11,49364.0,171310.0
2019-08-26,176.12,176.33,175.41,175.69,29809.0,140180.0
2019-08-23,175.15,176.0,174.68,175.71,17027.0,130187.0
2019-08-22,175.86,176.1,174.84,175.21,33226.0,122089.0
2019-08-21,175.88,175.95,175.5,175.85,2912.0,95052.0
2019-08-20,175.51,176.34,175.48,176.07,3960.0,93614.0
2019-08-19,175.73,175.87,175.0,175.32,24063.0,94204.0
2019-08-16,176.56,176.58,175.34,175.76,10004.0,84152.0
2019-08-15,175.63,176.79,175.38,176.22,24791.0,79985.0
2019-08-14,174.94,175.63,174.93,175.5,4519.0,69489.0
2019-08-13,174.84,175.02,174.51,174.87,2201.0,66107.0
2019-08-12,174.41,174.87,174.34,174.63,2062.0,64765.0
2019-08-09,174.65,174.68,174.18,174.34,5213.0,64217.0
2019-08-08,174.27,174.54,173.68,174.13,8427.0,61576.0
2019-08-07,174.0,174.83,173.99,174.56,2994.0,55206.0
2019-08-06,173.88,173.89,173.45,173.79,4175.0,53857.0
2019-08-05,173.58,173.79,173.35,173.43,18348.0,58078.0
2019-08-02,173.06,173.26,172.86,173.04,88760.0,84657.0
2019-08-01,172.08,173.0,172.0,172.67,795.0,59372.0
2019-07-31,171.85,172.43,171.84,172.3,7364.0,62634.0
2019-07-30,171.71,171.83,171.68,171.79,1158.0,60510.0
2019-07-29,171.73,171.73,171.68,171.7,56825.0,68574.0
2019-07-26,171.39,171.52,171.29,171.46,532.0,20283.0
2019-07-25,171.55,172.11,170.86,171.26,2976.0,20873.0
2019-07-24,171.25,171.71,171.24,171.55,376.0,19729.0
2019-07-23,171.08,171.2,171.08,171.17,90.0,19621.0
2019-07-22,170.81,171.0,170.81,171.04,1607.0,20117.0
2019-07-19,170.64,170.75,170.64,170.66,2894.0,18965.0
2019-07-18,170.44,170.85,170.42,170.52,184.0,19118.0
2019-07-17,170.02,170.29,169.97,170.2,7495.0,19309.0
2019-07-16,169.73,169.95,169.54,169.61,52.0,12214.0
2019-07-15,169.25,169.64,169.25,169.6,1377.0,12174.0
2019-07-12,169.09,169.11,168.65,168.95,5613.0,11170.0
2019-07-11,169.83,169.85,168.9,169.09,560.0,6018.0
2019-07-10,169.82,169.87,169.34,169.78,2238.0,5948.0
2019-07-09,170.58,170.58,170.42,170.47,847.0,3947.0
2019-07-08,170.77,170.89,170.58,170.77,289.0,3380.0
2019-07-05,171.11,171.17,170.32,170.44,510.0,3166.0
2019-07-04,170.96,171.25,170.96,171.11,19.0,2897.0
2019-07-03,170.92,171.09,170.83,170.93,1401.0,2928.0
2019-07-02,170.6,170.71,170.46,170.61,542.0,1595.0
2019-07-01,169.94,170.53,169.85,170.56,28.0,1267.0
2019-06-28,169.79,169.94,169.79,170.0,2.0,1244.0
2019-06-27,169.38,169.98,169.38,169.88,107.0,1246.0
2019-06-26,169.91,170.01,169.85,169.77,10.0,1148.0
2019-06-25,170.0,170.13,170.0,170.15,42.0,1140.0
2019-06-24,169.47,169.48,169.47,169.74,2.0,1138.0
2019-06-21,169.81,169.81,169.37,169.34,88.0,1214.0
2019-06-20,169.91,169.95,169.85,169.9,11.0,1136.0
2019-06-19,169.87,169.91,169.48,169.42,861.0,1148.0
2019-06-18,168.94,170.16,168.94,170.15,444.0,453.0
2019-06-17,169.0,169.01,168.94,168.88,13.0,209.0
2019-06-14,169.05,169.25,168.94,169.1,166.0,199.0
2019-06-13,168.87,168.87,168.87,168.86,1.0,49.0
2019-06-12,168.8,168.8,168.65,168.8,9.0,52.0
2019-06-11,168.6,168.7,168.5,168.68,20.0,49.0
2019-06-10,168.83,168.83,168.4,168.43,18.0,40.0
2019-06-07,168.62,169.05,168.62,169.04,20.0,34.0
2019-06-06,168.58,168.74,168.46,168.7,13.0,34.0
2019-06-05,170.99,171.31,170.85,171.16,914429.0,1760721.0
2019-06-04,170.99,171.12,170.82,170.95,1176325.0,1722681.0
2019-06-03,171.06,171.12,170.76,170.81,1224841.0,1296775.0
2019-05-31,170.71,171.06,170.71,170.78,619054.0,742165.0
2019-05-30,170.21,170.61,170.09,170.39,293385.0,509998.0
2019-05-29,170.33,170.51,170.23,170.41,276205.0,370939.0
2019-05-28,169.9,170.28,169.88,170.16,290146.0,301713.0
2019-05-27,169.6,170.04,169.51,169.99,28323.0,179244.0
2019-05-24,169.6,169.65,169.4,169.55,50484.0,178117.0
2019-05-23,169.18,169.72,169.15,169.52,46136.0,161399.0
2019-05-22,168.71,169.17,168.7,168.98,36038.0,144077.0
2019-05-21,168.97,169.16,168.59,168.74,34336.0,123587.0
2019-05-20,169.22,169.34,168.9,169.05,9870.0,99360.0
2019-05-17,169.2,169.7,169.12,169.35,18822.0,107511.0
2019-05-16,169.37,169.56,169.05,169.22,29715.0,114523.0
2019-05-15,168.93,169.75,168.84,169.21,23768.0,98583.0
2019-05-14,168.76,168.96,168.53,168.84,6446.0,87272.0
2019-05-13,168.49,168.84,168.35,168.75,4301.0,84181.0
2019-05-10,168.3,168.61,168.11,168.45,16715.0,84989.0
2019-05-09,168.37,168.75,168.3,168.46,3933.0,75014.0
2019-05-08,168.25,168.69,168.13,168.4,12687.0,79370.0
2019-05-07,167.63,168.38,167.37,168.27,12687.0,77093.0
2019-05-06,167.76,168.0,167.47,167.58,814.0,67524.0
2019-05-03,167.27,167.53,166.98,167.38,7017.0,68652.0
2019-05-02,167.26,167.6,167.12,167.38,2362.0,63904.0
2019-04-30,167.77,167.8,166.95,167.43,1833.0,62560.0
2019-04-29,167.98,167.98,167.53,167.71,508.0,62263.0
2019-04-26,167.94,168.09,167.82,167.99,5795.0,63927.0
2019-04-25,167.88,167.94,167.79,167.86,2342.0,59674.0
2019-04-24,167.27,167.95,167.24,167.89,3999.0,58529.0
2019-04-23,167.11,167.19,166.85,167.05,1242.0,56057.0
2019-04-18,166.55,167.38,166.4,167.33,2638.0,56815.0
2019-04-17,166.59,166.59,166.09,166.34,2271.0,56053.0
2019-04-16,166.71,167.01,166.45,166.67,2918.0,55494.0
2019-04-15,166.67,166.83,166.4,166.73,10068.0,54556.0
2019-04-12,167.8,167.95,166.68,166.71,12955.0,46131.0
2019-04-11,168.01,168.03,167.69,167.77,1027.0,34024.0
2019-04-10,167.69,168.16,167.61,168.09,138.0,33507.0
2019-04-09,167.42,167.8,167.33,167.66,413.0,33528.0
2019-04-08,167.68,167.7,167.43,167.53,382.0,33488.0
2019-04-05,167.5,167.64,167.3,167.53,994.0,33428.0
2019-04-04,167.52,167.83,167.5,167.7,1602.0,32602.0
2019-04-03,168.22,168.22,167.37,167.58,5692.0,31573.0
2019-04-02,168.02,168.4,168.02,168.35,920.0,26796.0
2019-04-01,168.33,168.34,167.85,167.88,5947.0,26327.0
2019-03-29,168.4,168.67,168.27,168.61,510.0,21208.0
2019-03-28,168.85,169.03,168.49,168.67,590.0,20866.0
2019-03-27,168.0,168.96,168.0,168.87,7734.0,20691.0
2019-03-26,167.77,168.0,167.65,167.77,4038.0,13634.0
2019-03-25,167.9,168.18,167.54,167.85,948.0,10369.0
2019-03-22,166.85,168.05,166.78,167.94,5057.0,13647.0
2019-03-21,166.68,167.04,166.66,166.96,2204.0,9048.0
2019-03-20,165.94,166.58,165.94,166.29,2198.0,8409.0
2019-03-19,166.35,166.39,165.64,165.99,2150.0,6848.0
2019-03-18,166.21,166.4,166.04,166.32,1310.0,4883.0
2019-03-15,166.36,166.5,166.08,166.19,1240.0,5234.0
2019-03-14,166.26,166.41,166.18,166.16,2076.0,4968.0
2019-03-13,166.66,166.66,166.25,166.51,305.0,3124.0
2019-03-12,166.37,166.77,165.96,166.58,590.0,3313.0
2019-03-11,166.36,166.59,166.36,166.55,181.0,2985.0
2019-03-08,166.68,166.72,166.3,166.38,553.0,3113.0
2019-03-07,165.5,166.55,165.32,166.49,1597.0,2783.0
2019-03-06,163.25,163.7,163.06,163.55,972541.0,2004454.0
2019-03-05,163.13,163.23,162.7,162.96,1187391.0,1847061.0
2019-03-04,162.57,163.16,162.47,163.04,1034745.0,1393634.0
2019-03-01,162.73,162.84,162.42,162.68,484867.0,767407.0
2019-02-28,163.23,163.43,162.61,162.77,185504.0,476494.0
2019-02-27,163.82,163.93,163.01,163.14,176145.0,367893.0
2019-02-26,164.01,164.1,163.62,163.73,75024.0,260373.0
2019-02-25,163.99,164.06,163.65,163.84,93058.0,214537.0
2019-02-22,163.61,164.15,163.59,164.06,12713.0,146147.0
2019-02-21,164.07,164.1,163.3,163.51,112189.0,140660.0
2019-02-20,163.84,164.12,163.81,163.95,5614.0,115354.0
2019-02-19,163.85,164.18,163.75,163.86,15231.0,113520.0
2019-02-18,163.88,163.97,163.74,163.8,4783.0,100322.0
2019-02-15,164.01,164.07,163.73,163.91,2668.0,97313.0
2019-02-14,163.56,164.14,163.51,163.98,5794.0,98202.0
2019-02-13,163.36,163.67,163.34,163.56,10744.0,95776.0
2019-02-12,163.64,163.67,163.33,163.46,7066.0,88402.0
2019-02-11,164.13,164.16,163.6,163.79,14156.0,85954.0
2019-02-08,163.82,164.25,163.73,164.2,4530.0,76004.0
2019-02-07,163.05,163.86,162.99,163.81,11115.0,74543.0
2019-02-06,163.02,163.11,162.86,162.96,1650.0,66119.0
2019-02-05,162.9,162.93,162.39,162.93,240.0,64940.0
2019-02-04,162.88,162.98,162.68,162.72,2235.0,65456.0
2019-02-01,163.14,163.21,162.88,162.94,4005.0,63644.0
2019-01-31,162.87,163.28,162.75,163.1,2740.0,63403.0
2019-01-30,162.36,162.91,162.36,162.61,10299.0,61667.0
2019-01-29,162.31,162.64,162.31,162.51,699.0,59970.0
2019-01-28,162.45,162.53,162.16,162.35,1345.0,59498.0
2019-01-25,162.72,162.77,162.42,162.51,2297.0,58517.0
2019-01-24,162.27,162.95,162.26,162.76,1749.0,56618.0
2019-01-23,162.03,162.13,161.87,162.01,100.0,55084.0
2019-01-22,161.84,162.15,161.82,161.91,1292.0,55082.0
2019-01-21,161.54,161.61,161.52,161.57,4652.0,54709.0
2019-01-18,161.45,161.68,161.35,161.52,108857.0,55665.0
2019-01-17,162.27,162.27,161.7,161.75,34.0,4224.0
2019-01-16,162.15,162.17,161.9,162.04,2774.0,4214.0
2019-01-15,161.86,162.35,161.86,162.34,798.0,1618.0
2019-01-14,162.08,162.2,161.88,162.02,607.0,1363.0
2019-01-11,161.85,162.06,161.83,161.84,45.0,796.0
2019-01-10,161.65,161.74,161.54,161.64,665.0,784.0
2019-01-09,161.14,161.47,161.14,161.41,84.0,233.0
2019-01-08,161.28,161.28,161.06,161.18,35.0,234.0
2019-01-07,161.47,161.72,161.22,161.4,60.0,228.0
2019-01-04,162.31,162.31,161.4,161.41,64.0,221.0
2019-01-03,162.45,162.46,161.84,162.26,58.0,185.0
2019-01-02,161.18,162.35,161.18,162.08,95.0,151.0
2018-12-31,0.0,0.0,0.0,161.0,0.0,80.0
2018-12-28,160.95,161.13,160.95,161.0,8.0,82.0
2018-12-27,160.97,161.17,160.97,161.19,6.0,78.0
2018-12-24,0.0,0.0,0.0,160.82,0.0,74.0
2018-12-21,160.87,160.87,160.87,160.82,6.0,75.0
2018-12-20,161.15,161.15,161.0,161.02,7.0,72.0
2018-12-19,160.81,161.25,160.81,160.84,6.0,70.0
2018-12-18,160.75,160.75,160.75,160.8,23.0,65.0
2018-12-17,160.7,160.7,160.62,160.6,9.0,44.0
2018-12-14,160.38,160.38,160.38,160.65,7.0,37.0
2018-12-13,160.25,160.37,160.25,160.32,2.0,30.0
2018-12-12,160.75,160.76,160.5,160.44,3.0,28.0
2018-12-11,0.0,0.0,0.0,160.94,18.0,32.0
2018-12-10,0.0,0.0,0.0,160.89,2.0,16.0
2018-12-07,161.5,161.5,160.6,160.66,25.0,27.0
2018-12-06,160.4,161.2,160.4,161.14,6.0,17.0
2018-12-05,163.15,163.34,162.82,162.85,874501.0,1976599.0
2018-12-04,162.83,163.31,162.5,162.96,1561907.0,1882172.0
2018-12-03,161.9,162.58,161.88,162.38,1197607.0,1297419.0
2018-11-30,162.15,162.45,162.14,162.42,358803.0,749282.0
2018-11-29,161.8,162.28,161.8,162.27,292997.0,543258.0
2018-11-28,161.86,162.03,161.66,161.74,388677.0,479543.0
2018-11-27,161.78,162.05,161.67,161.86,94651.0,342813.0
2018-11-26,161.78,161.82,161.46,161.58,114738.0,308992.0
2018-11-23,161.5,162.03,161.32,161.94,70017.0,249925.0
2018-11-22,161.45,161.69,161.35,161.44,45086.0,237735.0
2018-11-21,161.52,161.57,161.29,161.39,34455.0,218676.0
2018-11-20,161.42,161.85,161.36,161.7,38271.0,204605.0
2018-11-19,161.5,161.5,161.01,161.4,54694.0,201156.0
2018-11-16,161.43,161.55,161.36,161.45,25767.0,182789.0
2018-11-15,160.9,161.71,160.88,161.61,12835.0,163438.0
2018-11-14,161.05,161.23,160.72,160.91,8108.0,162102.0
2018-11-13,160.95,161.18,160.76,160.85,25224.0,165694.0
2018-11-12,160.74,161.22,160.71,161.06,30808.0,152735.0
2018-11-09,160.1,160.8,160.1,160.79,7696.0,126821.0
2018-11-08,160.0,160.23,159.93,160.1,8137.0,125172.0
2018-11-07,160.57,160.57,160.05,160.24,4493.0,119501.0
2018-11-06,160.41,160.77,160.37,160.44,11931.0,118824.0
2018-11-05,160.44,160.59,160.31,160.47,8736.0,118420.0
2018-11-02,160.6,160.6,160.2,160.36,28114.0,135459.0
2018-11-01,161.03,161.03,160.54,160.76,11863.0,126211.0
2018-10-31,160.95,161.16,160.81,161.07,4350.0,119238.0
2018-10-30,161.08,161.34,160.78,161.25,3977.0,117284.0
2018-10-29,161.47,161.57,160.89,161.16,6687.0,117844.0
2018-10-26,161.12,161.7,161.12,161.71,11833.0,113832.0
2018-10-25,161.17,161.17,160.7,160.96,6246.0,106200.0
2018-10-24,160.65,161.08,160.65,160.98,2978.0,102343.0
2018-10-23,160.42,160.75,160.28,160.57,11100.0,103155.0
2018-10-22,159.82,160.17,159.64,160.08,5850.0,93728.0
2018-10-19,160.49,160.86,159.88,160.14,4393.0,91782.0
2018-10-18,159.5,160.7,159.5,160.26,14728.0,96002.0
2018-10-17,159.42,159.96,159.42,159.88,8429.0,93962.0
2018-10-16,159.21,159.48,159.08,159.42,3656.0,85844.0
2018-10-15,159.47,159.55,159.21,159.29,1641.0,83495.0
2018-10-12,158.78,159.43,158.75,159.23,909.0,81898.0
2018-10-11,158.98,159.28,158.82,159.03,973.0,81247.0
2018-10-10,158.73,158.73,158.1,158.53,1898.0,80346.0
2018-10-09,158.57,158.79,158.37,158.74,1690.0,80498.0
2018-10-08,158.31,158.87,158.31,158.6,731.0,80161.0
2018-10-05,158.5,158.54,157.96,158.26,5136.0,84774.0
2018-10-04,158.82,159.08,158.5,158.73,3935.0,80861.0
2018-10-03,159.83,160.18,158.95,159.68,1625.0,77255.0
2018-10-02,159.96,160.55,159.96,160.31,403.0,75718.0
2018-10-01,159.48,159.63,159.24,159.51,1225.0,75489.0
2018-09-28,159.22,160.0,159.21,159.54,293.0,74638.0
2018-09-27,159.27,159.52,158.75,158.75,9015.0,74491.0
2018-09-26,158.62,159.1,158.62,158.73,2573.0,65573.0
2018-09-25,158.79,158.83,158.5,158.55,1224.0,63045.0
2018-09-24,159.82,159.82,159.09,159.03,21129.0,62147.0
2018-09-21,159.76,159.81,159.66,159.75,3436.0,41282.0
2018-09-20,159.45,159.62,159.15,159.47,1321.0,37938.0
2018-09-19,159.31,159.48,159.27,159.35,2439.0,36965.0
2018-09-18,159.92,159.94,159.39,159.47,2632.0,35596.0
2018-09-17,159.64,159.78,159.64,159.77,3310.0,33002.0
2018-09-14,160.29,160.29,159.79,159.94,13711.0,31014.0
2018-09-13,160.44,160.47,160.04,160.25,6532.0,17595.0
2018-09-12,160.3,160.52,160.28,160.43,10819.0,11232.0
2018-09-11,160.33,160.33,160.1,160.1,572.0,1578.0
2018-09-10,160.6,160.6,160.39,160.49,15.0,1037.0
2018-09-07,161.1,161.17,160.78,160.75,82.0,1111.0
2018-09-06,160.71,161.24,160.7,161.25,141.0,1116.0
2018-09-05,160.36,160.52,159.75,159.92,1209772.0,2137586.0
2018-09-04,160.7,160.71,160.28,160.35,1293022.0,1873610.0
2018-09-03,160.74,160.98,160.54,160.71,1044296.0,1274686.0
2018-08-31,160.43,160.82,160.33,160.78,599496.0,781712.0
2018-08-30,159.71,160.57,159.62,160.46,243409.0,481230.0
2018-08-29,160.1,160.15,159.59,159.66,195742.0,367623.0
2018-08-28,160.16,160.35,159.83,160.0,161288.0,251839.0
2018-08-27,160.59,160.82,160.04,160.11,30934.0,147979.0
2018-08-24,160.52,160.61,160.28,160.56,56924.0,128900.0
2018-08-23,160.6,160.64,160.42,160.53,12956.0,82799.0
2018-08-22,160.83,160.91,160.38,160.47,33274.0,76326.0
2018-08-21,161.15,161.15,160.65,160.71,19293.0,57873.0
2018-08-20,161.09,161.2,160.89,161.2,16440.0,48058.0
2018-08-17,160.97,161.33,160.93,161.15,3356.0,38832.0
2018-08-16,160.87,161.13,160.84,160.97,8100.0,36674.0
2018-08-15,160.79,161.28,160.62,161.19,2931.0,32032.0
2018-08-14,160.81,160.82,160.6,160.69,2493.0,30297.0
2018-08-13,160.77,161.09,160.71,160.84,6338.0,29366.0
2018-08-10,160.26,160.9,160.26,160.82,9854.0,26008.0
2018-08-09,159.76,160.08,159.72,160.0,2584.0,18747.0
2018-08-08,159.59,159.72,159.48,159.61,1280.0,17330.0
2018-08-07,159.76,159.84,159.48,159.51,394.0,16421.0
2018-08-06,159.48,159.87,159.34,159.85,1096.0,16442.0
2018-08-03,159.0,159.61,159.0,159.55,667.0,16631.0
2018-08-02,158.67,159.04,158.56,158.76,2020.0,16590.0
2018-08-01,158.79,158.84,158.37,158.42,16689.0,16879.0
2018-07-31,159.25,159.35,158.9,159.06,2414.0,7084.0
2018-07-30,159.7,159.75,158.82,158.9,2194.0,6089.0
2018-07-27,159.57,159.68,159.47,159.54,1207.0,4433.0
2018-07-26,159.4,159.83,159.4,159.65,735.0,3404.0
2018-07-25,159.87,159.87,159.47,159.84,190.0,2874.0
2018-07-24,159.52,159.75,159.39,159.75,293.0,2692.0
2018-07-23,159.93,159.93,159.45,159.57,20.0,2462.0
2018-07-20,160.71,160.85,159.96,160.0,120.0,2453.0
2018-07-19,160.3,160.64,160.23,160.55,210.0,2435.0
2018-07-18,160.34,160.64,160.27,160.42,665.0,2278.0
2018-07-17,160.08,160.35,160.08,160.32,522.0,1855.0
2018-07-16,160.35,160.4,159.99,159.94,158.0,1525.0
2018-07-13,160.13,160.61,160.13,160.45,642.0,1515.0
2018-07-12,159.98,160.21,159.94,160.24,252.0,935.0
2018-07-11,160.08,160.22,159.89,160.0,326.0,756.0
2018-07-10,159.86,160.0,159.78,159.85,110.0,502.0
2018-07-09,160.15,160.15,159.91,160.08,71.0,435.0
2018-07-06,159.98,160.36,159.98,160.29,96.0,416.0
2018-07-05,159.75,160.15,159.6,160.17,56.0,383.0
2018-07-04,160.12,160.26,160.0,160.02,113.0,355.0
2018-07-03,159.82,160.28,159.8,160.19,65.0,292.0
2018-07-02,160.06,160.25,159.9,160.09,77.0,252.0
2018-06-29,159.62,160.03,159.57,160.01,50.0,246.0
2018-06-28,159.75,160.08,159.69,159.93,99.0,229.0
2018-06-27,159.62,159.92,159.57,159.75,94.0,199.0
2018-06-26,159.51,159.79,159.41,159.57,36.0,158.0
2018-06-25,159.84,159.93,159.57,159.69,80.0,166.0
2018-06-22,159.35,159.59,159.35,159.58,18.0,132.0
2018-06-21,159.3,159.69,159.12,159.63,15.0,125.0
2018-06-20,158.86,158.86,158.86,158.99,2.0,116.0
2018-06-19,159.05,159.3,159.01,159.01,54.0,158.0
2018-06-18,0.0,0.0,0.0,158.63,1.0,110.0
2018-06-15,158.53,159.01,158.49,158.66,14.0,114.0
2018-06-14,157.52,158.3,157.17,158.23,29.0,131.0
