Date,Open,High,Low,Last,Volume,Open Interest
2014-08-26,629.0,630.25,617.25,625.75,5159.0,37298.0
2014-08-25,633.0,637.75,627.0,628.25,5602.0,36684.0
2014-08-22,623.0,640.0,623.0,634.5,5424.0,36326.0
2014-08-21,620.0,626.5,615.5,623.0,3157.0,35433.0
2014-08-20,624.75,627.5,614.25,618.75,4734.0,35001.0
2014-08-19,617.5,632.0,613.0,625.25,5698.0,34941.0
2014-08-18,622.75,623.0,614.75,617.75,3707.0,34018.0
2014-08-15,615.5,633.25,613.25,623.25,4891.0,32943.0
2014-08-14,616.0,619.75,614.0,616.25,3133.0,32768.0
2014-08-13,620.75,624.0,615.0,616.25,4315.0,32530.0
2014-08-12,627.5,628.25,619.5,620.75,3188.0,31048.0
2014-08-11,630.5,636.5,623.5,628.25,3343.0,30637.0
2014-08-08,645.5,645.5,629.5,630.75,4287.0,30060.0
2014-08-07,652.25,653.5,644.75,645.75,2742.0,28911.0
2014-08-06,640.0,659.75,640.0,653.5,2959.0,27546.0
2014-08-05,634.0,641.75,628.0,640.5,1574.0,27255.0
2014-08-04,627.75,644.5,627.75,634.25,1834.0,27008.0
2014-08-01,627.0,638.0,625.5,626.75,3458.0,26911.0
2014-07-31,621.5,630.25,620.0,626.25,2244.0,26190.0
2014-07-30,621.0,628.0,620.75,623.0,1876.0,26016.0
2014-07-29,630.0,630.5,617.25,620.75,3036.0,26044.0
2014-07-28,635.0,636.0,628.75,630.75,1576.0,25441.0
2014-07-25,627.75,636.75,624.25,635.0,2164.0,25248.0
2014-07-24,631.0,641.0,626.0,627.25,2036.0,24236.0
2014-07-23,628.25,631.0,626.0,629.75,1436.0,23371.0
2014-07-22,633.5,639.25,627.5,627.75,1853.0,23109.0
2014-07-21,637.5,639.0,631.75,633.75,1526.0,22337.0
2014-07-18,648.0,649.5,638.25,640.0,3146.0,22002.0
2014-07-17,639.0,660.0,635.25,648.0,2265.0,22077.0
2014-07-16,642.0,648.0,638.75,639.0,1610.0,21790.0
2014-07-15,650.25,651.0,641.0,641.75,1813.0,21488.0
2014-07-14,640.0,651.0,639.25,650.25,1522.0,21221.0
2014-07-11,640.75,641.75,626.25,628.0,4195.0,29296.0
2014-07-10,646.0,652.0,640.0,641.0,2912.0,29391.0
2014-07-09,656.0,656.0,643.75,647.25,3693.0,29225.0
2014-07-08,661.0,664.5,656.0,657.0,1839.0,29513.0
2014-07-07,671.5,671.5,658.25,661.75,3280.0,29927.0
2014-07-03,665.0,675.25,662.25,672.5,2230.0,29430.0
2014-07-02,670.0,671.0,662.0,665.0,2610.0,29640.0
2014-07-01,677.0,679.25,665.0,670.25,2848.0,29663.0
2014-06-30,691.0,692.25,676.5,677.0,4768.0,29355.0
2014-06-27,685.0,699.0,685.0,692.5,3864.0,30045.0
2014-06-26,684.75,689.75,680.5,686.75,4547.0,29874.0
2014-06-25,683.5,689.25,682.0,684.75,4386.0,29711.0
2014-06-24,691.0,691.25,682.25,683.5,2840.0,30640.0
2014-06-23,694.25,704.75,687.75,691.0,4154.0,30469.0
2014-06-20,700.25,702.0,691.0,694.75,6696.0,29912.0
2014-06-19,699.75,709.0,696.0,701.75,5897.0,28784.0
2014-06-18,690.0,715.25,690.0,701.5,5645.0,27560.0
2014-06-17,687.0,691.0,683.0,690.75,3259.0,26599.0
2014-06-16,691.5,697.25,685.0,686.25,3035.0,25959.0
2014-06-13,690.0,700.0,689.25,691.5,3290.0,24294.0
2014-06-12,692.0,694.0,688.75,690.0,4360.0,23288.0
2014-06-11,706.0,710.25,690.5,691.5,4428.0,22413.0
2014-06-10,709.5,712.25,702.0,705.75,2710.0,21817.0
2014-06-09,715.25,724.25,707.5,710.0,2457.0,21041.0
2014-06-06,698.0,717.25,698.0,716.0,3699.0,20345.0
2014-06-05,698.0,703.5,696.75,698.75,2126.0,19235.0
2014-06-04,694.0,700.75,692.5,697.75,2480.0,18788.0
2014-06-03,705.75,707.0,692.0,693.25,1405.0,18079.0
2014-06-02,715.0,715.0,704.5,705.75,2243.0,17755.0
2014-05-30,720.75,725.0,713.5,715.0,2608.0,17492.0
2014-05-29,726.0,730.75,720.0,722.5,2140.0,17582.0
2014-05-28,727.0,727.25,718.5,725.75,1851.0,17432.0
2014-05-27,732.0,735.25,725.25,726.0,1952.0,17136.0
2014-05-23,738.0,743.0,729.5,733.75,1712.0,16862.0
2014-05-22,745.0,750.0,734.75,737.75,3089.0,16684.0
2014-05-21,746.5,752.75,742.75,746.25,898.0,16418.0
2014-05-20,749.0,761.0,746.0,746.25,1379.0,16341.0
2014-05-19,744.0,749.0,740.0,746.75,813.0,16156.0
2014-05-16,759.75,762.0,744.5,747.0,2049.0,16077.0
2014-05-15,783.0,783.75,758.0,762.75,2633.0,15135.0
2014-05-14,800.0,801.5,780.0,783.5,1052.0,14961.0
2014-05-13,790.0,798.0,783.75,794.75,3450.0,34419.0
2014-05-12,795.0,795.0,779.25,790.75,3354.0,34984.0
2014-05-09,805.0,809.25,792.75,795.25,4680.0,35393.0
2014-05-08,806.0,806.75,795.25,805.75,4201.0,35124.0
2014-05-07,805.0,809.5,792.75,806.5,5422.0,35784.0
2014-05-06,791.5,813.5,786.25,804.75,5591.0,35771.0
2014-05-05,777.75,795.0,777.75,789.25,4830.0,35482.0
2014-05-02,762.5,779.5,762.0,775.0,5107.0,34351.0
2014-05-01,769.0,772.25,750.75,761.25,4662.0,34909.0
2014-04-30,760.25,771.25,756.25,768.75,6403.0,34874.0
2014-04-29,753.0,763.75,750.25,761.25,7997.0,35513.0
2014-04-28,749.5,758.0,743.75,753.5,5083.0,34297.0
2014-04-25,739.5,751.75,738.0,749.5,4376.0,34851.0
2014-04-24,726.0,746.5,722.75,739.5,4204.0,33807.0
2014-04-23,722.75,731.0,717.75,726.75,3035.0,32516.0
2014-04-22,720.0,728.5,715.5,723.25,4683.0,32237.0
2014-04-21,739.0,739.0,713.75,719.5,3708.0,32202.0
2014-04-17,733.0,752.75,732.75,739.75,4578.0,31854.0
2014-04-16,745.0,756.5,729.0,735.0,4331.0,31024.0
2014-04-15,725.25,748.0,722.0,747.25,4399.0,30355.0
2014-04-14,714.5,738.0,713.0,725.75,3689.0,28721.0
2014-04-11,708.0,715.0,706.5,709.5,3461.0,27857.0
2014-04-10,718.0,722.25,705.25,707.75,4674.0,26445.0
2014-04-09,727.0,734.75,715.75,719.5,4212.0,25128.0
2014-04-08,725.0,734.75,718.75,728.25,4870.0,23570.0
2014-04-07,721.25,729.5,718.0,725.5,4917.0,22426.0
2014-04-04,727.5,730.25,713.0,721.5,3004.0,22018.0
2014-04-03,720.75,731.25,718.5,730.25,2286.0,21310.0
2014-04-02,734.5,735.25,716.5,720.75,3431.0,21161.0
2014-04-01,740.75,742.0,731.25,734.0,2204.0,20801.0
2014-03-31,739.0,743.5,722.75,740.75,1959.0,20771.0
2014-03-28,750.25,750.25,734.5,739.0,2460.0,20624.0
2014-03-27,744.0,757.25,739.0,753.0,2321.0,20496.0
2014-03-26,759.0,761.5,742.75,744.5,4212.0,20203.0
2014-03-25,756.25,761.0,751.75,759.25,2249.0,18976.0
2014-03-24,738.75,762.0,736.5,759.25,1879.0,18531.0
2014-03-21,747.75,749.0,737.75,739.25,2327.0,18498.0
2014-03-20,752.75,763.0,739.25,748.75,3084.0,17605.0
2014-03-19,733.0,758.75,731.25,753.75,2992.0,17433.0
2014-03-18,717.75,735.0,717.5,734.5,2578.0,16984.0
2014-03-17,725.5,734.0,716.75,717.5,1405.0,16421.0
2014-03-14,716.0,731.5,714.0,727.0,1992.0,16380.0
2014-03-13,729.0,741.5,718.5,720.5,3431.0,27547.0
2014-03-12,706.5,734.25,701.0,730.75,4326.0,27859.0
2014-03-11,690.5,716.25,687.75,707.0,3102.0,27570.0
2014-03-10,703.75,706.0,688.25,692.75,2851.0,27372.0
2014-03-07,693.0,706.5,692.75,705.0,5479.0,27484.0
2014-03-06,686.0,697.25,683.0,695.25,4261.0,27151.0
2014-03-05,683.0,690.0,679.5,688.75,3270.0,26826.0
2014-03-04,668.75,687.0,666.0,685.5,4669.0,26578.0
2014-03-03,658.25,690.75,656.75,672.5,5829.0,26553.0
2014-02-28,642.5,660.0,642.5,656.25,3390.0,26590.0
2014-02-27,652.25,661.5,642.0,643.25,4922.0,26559.0
2014-02-26,661.25,662.0,652.5,654.5,2791.0,26282.0
2014-02-25,656.25,663.0,646.0,662.0,4185.0,26195.0
2014-02-24,648.25,657.75,644.0,656.75,4159.0,25935.0
2014-02-21,660.0,663.0,648.25,650.0,4518.0,25189.0
2014-02-20,657.0,661.5,656.5,660.5,2957.0,24085.0
2014-02-19,654.25,660.75,654.25,659.5,3460.0,23403.0
2014-02-18,646.5,659.0,646.5,655.75,4961.0,23155.0
2014-02-14,644.5,653.25,644.5,647.0,5282.0,22123.0
2014-02-13,638.0,647.0,637.5,645.5,4086.0,21846.0
2014-02-12,637.25,647.75,636.5,639.25,5315.0,20920.0
2014-02-11,628.25,639.25,627.0,638.0,4629.0,21047.0
2014-02-10,615.0,632.5,613.75,628.75,4091.0,20501.0
2014-02-07,617.0,623.25,615.0,619.25,4172.0,20368.0
2014-02-06,620.0,629.0,616.75,618.0,9618.0,19838.0
2014-02-05,616.5,624.5,614.5,621.5,3309.0,17562.0
2014-02-04,604.5,619.5,603.75,617.75,2765.0,17232.0
2014-02-03,598.75,606.0,596.25,604.75,3194.0,16878.0
2014-01-31,595.75,601.0,594.5,599.25,2614.0,16951.0
2014-01-30,599.75,601.5,595.0,595.75,2526.0,16666.0
2014-01-29,608.25,608.5,599.0,599.5,2375.0,16293.0
2014-01-28,609.0,613.25,607.25,608.25,1507.0,16047.0
2014-01-27,615.0,618.25,609.0,609.75,3241.0,15979.0
2014-01-24,618.0,619.75,612.25,613.0,2086.0,15846.0
2014-01-23,616.25,630.25,616.0,618.25,1572.0,15709.0
2014-01-22,613.5,618.75,613.5,616.25,1827.0,15672.0
2014-01-21,615.0,620.75,612.75,614.0,1571.0,15705.0
2014-01-17,620.75,622.0,614.5,615.0,2248.0,15497.0
2014-01-16,615.0,624.0,614.5,622.0,2468.0,14930.0
2014-01-15,623.0,623.25,615.5,616.0,2031.0,14660.0
2014-01-14,619.0,625.0,618.25,624.0,1758.0,13757.0
2014-01-13,621.0,627.0,620.0,621.5,1738.0,13408.0
2014-01-10,627.5,638.5,620.0,621.0,4608.0,13736.0
2014-01-09,629.25,634.0,625.25,629.25,3389.0,13506.0
2014-01-08,637.25,643.5,628.0,629.25,5292.0,12024.0
2014-01-07,640.0,646.5,636.75,637.75,2270.0,9862.0
2014-01-06,643.25,646.0,639.25,640.0,601.0,10060.0
2014-01-03,635.0,644.75,634.75,640.0,840.0,10055.0
2014-01-02,642.25,643.25,635.0,635.25,516.0,10039.0
2013-12-31,640.5,646.25,639.25,645.0,430.0,9995.0
2013-12-30,644.0,645.0,640.0,640.5,571.0,9955.0
2013-12-27,648.0,650.5,643.25,644.75,566.0,9780.0
2013-12-26,650.5,650.5,646.25,647.5,410.0,9555.0
2013-12-24,654.0,656.25,649.75,650.75,430.0,9495.0
2013-12-23,660.0,663.25,653.5,654.0,490.0,9346.0
2013-12-20,655.0,660.25,654.5,660.0,826.0,9326.0
2013-12-19,657.25,662.25,655.0,656.0,1294.0,9260.0
2013-12-18,660.0,662.0,657.0,657.25,1906.0,9111.0
2013-12-17,664.75,666.0,660.0,660.25,1143.0,8145.0
2013-12-16,670.75,671.0,664.75,665.0,682.0,8026.0
2013-12-13,663.5,664.0,660.0,660.5,3347.0,39293.0
2013-12-12,668.5,671.75,662.75,664.0,3760.0,39281.0
2013-12-11,668.0,670.25,666.25,668.5,2816.0,39260.0
2013-12-10,676.0,677.0,666.25,668.0,5174.0,38667.0
2013-12-09,681.0,684.5,676.0,676.75,3080.0,38756.0
2013-12-06,684.25,686.5,680.25,681.0,2810.0,38515.0
2013-12-05,693.75,695.0,684.0,684.25,4447.0,37932.0
2013-12-04,704.75,709.25,691.0,692.5,7100.0,37522.0
2013-12-03,703.5,709.5,702.75,704.5,3434.0,36675.0
2013-12-02,709.5,711.5,702.0,702.5,2996.0,36451.0
2013-11-29,708.0,714.25,704.0,707.5,3436.0,36761.0
2013-11-27,703.25,711.0,703.0,706.75,6226.0,35446.0
2013-11-26,706.0,707.5,702.25,703.25,5659.0,36159.0
2013-11-25,706.25,710.5,705.5,706.5,4256.0,34765.0
2013-11-22,705.5,709.0,705.25,706.75,4892.0,33920.0
2013-11-21,706.5,709.5,705.0,705.25,3286.0,31502.0
2013-11-20,707.0,709.75,705.0,707.25,3679.0,30336.0
2013-11-19,705.0,708.5,703.25,707.25,3063.0,29467.0
2013-11-18,707.75,712.25,704.75,705.0,3613.0,28650.0
2013-11-15,710.0,713.5,705.0,706.5,3575.0,27732.0
2013-11-14,710.0,715.0,710.0,710.0,3401.0,25918.0
2013-11-13,712.75,714.25,709.75,710.5,3738.0,24942.0
2013-11-12,715.5,721.25,712.0,712.5,3184.0,23148.0
2013-11-11,719.0,724.5,714.25,715.25,2050.0,21729.0
2013-11-08,720.25,737.25,712.25,719.5,4923.0,20887.0
2013-11-07,723.0,724.5,719.75,720.25,2672.0,18503.0
2013-11-06,725.25,726.5,721.75,722.75,2917.0,17305.0
2013-11-05,730.75,731.25,724.0,724.5,1694.0,16756.0
2013-11-04,737.0,740.5,730.0,730.5,1857.0,17076.0
2013-11-01,741.75,744.0,735.75,737.0,1656.0,16306.0
2013-10-31,742.0,745.0,740.0,741.0,1779.0,16140.0
2013-10-30,747.75,750.0,742.25,742.75,1289.0,15784.0
2013-10-29,748.0,752.5,746.75,747.5,1303.0,15344.0
2013-10-28,756.0,758.0,747.0,747.25,2063.0,15080.0
2013-10-25,762.0,765.5,754.5,755.0,1227.0,14597.0
2013-10-24,767.0,773.25,761.25,762.25,1715.0,14287.0
2013-10-23,765.0,776.25,764.5,768.5,1571.0,13939.0
2013-10-22,760.0,769.0,758.75,766.25,1715.0,13258.0
2013-10-21,766.5,774.5,758.25,761.5,1618.0,13200.0
2013-10-18,755.0,773.0,755.0,770.0,1693.0,12904.0
2013-10-17,751.75,761.0,751.75,754.75,1560.0,12506.0
2013-10-16,759.0,761.5,749.75,751.75,1510.0,11909.0
2013-10-15,765.0,765.0,758.75,759.25,1064.0,11423.0
2013-10-14,762.5,766.0,759.25,765.25,460.0,11314.0
2013-10-11,760.0,767.75,758.75,764.0,1092.0,11361.0
2013-10-10,762.0,766.5,759.75,760.75,1403.0,11305.0
2013-10-09,762.0,765.25,758.25,762.0,1438.0,10944.0
2013-10-08,759.0,765.25,758.0,762.25,1042.0,10915.0
2013-10-07,752.75,760.0,752.75,759.5,1142.0,10868.0
2013-10-04,755.0,759.25,752.0,752.75,2423.0,10587.0
2013-10-03,751.5,762.25,751.5,754.75,2251.0,10162.0
2013-10-02,743.0,753.75,741.75,751.5,2335.0,9841.0
2013-10-01,737.0,746.5,735.5,744.5,1700.0,9386.0
2013-09-30,738.75,751.25,737.0,738.0,1911.0,9156.0
2013-09-27,733.0,744.0,733.0,740.75,2086.0,8875.0
2013-09-26,726.5,736.0,725.25,734.0,1759.0,8915.0
2013-09-25,715.0,733.75,715.0,727.25,2318.0,8513.0
2013-09-24,710.0,718.0,710.0,714.75,1550.0,7785.0
2013-09-23,712.5,717.25,710.0,710.5,1167.0,7389.0
2013-09-20,720.0,721.25,711.25,712.5,1201.0,7502.0
2013-09-19,712.0,724.0,712.0,719.75,1291.0,7359.0
2013-09-18,712.75,715.5,711.0,712.5,871.0,7199.0
2013-09-17,716.0,717.75,711.75,712.25,970.0,7321.0
2013-09-16,717.0,723.0,714.0,715.0,1097.0,7310.0
2013-09-13,714.0,714.5,705.0,705.75,3210.0,26593.0
2013-09-12,710.0,716.0,705.25,714.75,5601.0,26212.0
2013-09-11,705.75,712.0,705.75,710.0,4268.0,25809.0
2013-09-10,703.0,708.75,702.75,705.75,4323.0,25969.0
2013-09-09,712.5,716.25,701.25,702.75,4779.0,25465.0
2013-09-06,711.0,721.75,710.0,712.75,5473.0,24847.0
2013-09-05,722.0,724.0,710.0,711.25,4930.0,22933.0
2013-09-04,724.0,727.0,718.75,722.0,5016.0,22705.0
2013-09-03,732.0,740.0,723.5,725.0,4287.0,21441.0
2013-08-30,733.0,735.0,728.25,730.25,4134.0,21324.0
2013-08-29,740.0,741.25,732.75,733.0,4761.0,21191.0
2013-08-28,736.75,746.25,736.25,740.5,4938.0,21159.0
2013-08-27,737.0,742.5,735.5,737.0,2703.0,20583.0
2013-08-26,728.25,748.0,728.25,737.75,5278.0,20388.0
2013-08-23,725.25,729.25,723.25,725.0,3524.0,20025.0
2013-08-22,735.5,736.5,725.0,726.5,4511.0,19443.0
2013-08-21,739.0,747.0,735.0,735.75,5050.0,18422.0
2013-08-20,746.0,747.0,737.75,739.0,4025.0,17742.0
2013-08-19,739.0,749.5,739.0,745.5,3796.0,17233.0
2013-08-16,742.25,744.5,737.0,738.25,2084.0,16416.0
2013-08-15,740.25,749.5,740.25,743.0,3733.0,15910.0
2013-08-14,737.5,741.75,735.0,740.25,2444.0,14513.0
2013-08-13,738.5,746.0,737.0,738.25,2447.0,14092.0
2013-08-12,739.75,751.5,736.0,741.5,2691.0,13727.0
2013-08-09,742.0,747.0,738.0,739.75,2004.0,13145.0
2013-08-08,744.5,749.25,741.0,741.5,2278.0,12592.0
2013-08-07,748.25,748.25,741.0,744.5,2479.0,12020.0
2013-08-06,742.75,750.75,742.5,748.25,1547.0,12062.0
2013-08-05,749.5,752.0,741.25,742.75,1327.0,12731.0
2013-08-02,750.75,756.25,749.0,750.0,1563.0,12645.0
2013-08-01,749.0,752.25,745.0,750.25,2174.0,12375.0
2013-07-31,747.0,754.25,745.25,751.0,1700.0,12175.0
2013-07-30,745.25,755.0,745.25,748.5,1562.0,11792.0
2013-07-29,747.75,752.0,745.5,745.75,1260.0,11876.0
2013-07-26,749.0,754.5,747.0,747.75,1502.0,12038.0
2013-07-25,754.5,757.0,747.75,749.0,2338.0,12093.0
2013-07-24,758.0,761.5,752.5,753.25,1114.0,12602.0
2013-07-23,757.75,758.0,755.0,755.0,929.0,12596.0
2013-07-22,762.0,764.5,757.0,757.75,898.0,12273.0
2013-07-19,761.5,766.75,760.75,761.5,1381.0,12155.0
2013-07-18,768.0,769.75,761.25,762.0,843.0,12503.0
2013-07-17,771.25,774.5,767.0,767.25,1292.0,12558.0
2013-07-16,768.0,776.0,766.75,770.75,1137.0,12281.0
2013-07-15,776.75,776.75,766.0,766.5,1231.0,11938.0
2013-07-12,765.0,776.25,764.0,766.5,2723.0,20806.0
2013-07-11,767.75,778.0,765.0,767.25,2445.0,19799.0
2013-07-10,768.0,773.0,761.0,768.75,2554.0,19780.0
2013-07-09,760.25,773.75,760.25,768.75,2474.0,19597.0
2013-07-08,764.0,770.75,760.25,761.0,2723.0,19312.0
2013-07-05,773.5,774.75,762.0,763.5,2103.0,19377.0
2013-07-03,770.0,778.5,770.0,770.25,2340.0,19069.0
2013-07-02,771.0,780.25,770.0,770.75,2706.0,19316.0
2013-07-01,775.0,779.0,770.0,771.5,2359.0,19381.0
2013-06-28,782.0,786.5,774.0,775.0,3499.0,19371.0
2013-06-27,780.5,789.5,780.5,783.0,3070.0,18795.0
2013-06-26,783.25,787.5,781.0,782.5,3423.0,18419.0
2013-06-25,785.0,792.0,780.5,782.25,3687.0,17842.0
2013-06-24,791.0,791.25,784.0,785.25,3381.0,17187.0
2013-06-21,794.0,798.0,791.0,791.5,3060.0,16413.0
2013-06-20,794.0,798.75,790.0,794.0,3212.0,16283.0
2013-06-19,780.5,799.75,779.25,794.75,2782.0,15604.0
2013-06-18,781.0,787.75,779.75,780.25,2797.0,14800.0
2013-06-17,784.25,790.75,780.5,781.5,2538.0,14354.0
2013-06-14,795.0,795.0,783.75,785.25,3005.0,13353.0
2013-06-13,788.25,799.5,788.0,795.0,3868.0,13155.0
2013-06-12,800.0,800.0,789.25,790.0,3432.0,12338.0
2013-06-11,799.25,803.5,795.75,800.0,2071.0,12115.0
2013-06-10,805.0,805.25,797.75,798.5,2360.0,11563.0
2013-06-07,805.0,812.5,804.25,805.0,1696.0,11415.0
2013-06-06,803.75,808.0,802.0,805.0,1582.0,11391.0
2013-06-05,810.25,811.25,802.0,804.5,1432.0,11369.0
2013-06-04,813.0,816.75,808.5,810.25,1722.0,11157.0
2013-06-03,805.25,817.5,800.75,812.5,1016.0,10825.0
2013-05-31,804.5,813.25,801.25,808.25,1482.0,10853.0
2013-05-30,801.0,806.75,797.5,805.25,1471.0,10530.0
2013-05-29,799.0,807.75,798.25,805.0,1178.0,10313.0
2013-05-28,799.25,808.0,794.0,798.25,1259.0,9968.0
2013-05-24,805.0,806.0,798.5,799.25,1296.0,9527.0
2013-05-23,797.0,813.0,797.0,805.0,1425.0,9541.0
2013-05-22,796.25,803.0,795.75,797.25,1070.0,9282.0
2013-05-21,795.0,801.0,790.75,797.0,1487.0,9217.0
2013-05-20,795.0,800.0,791.0,799.25,1210.0,9529.0
2013-05-17,796.5,801.0,793.5,795.0,686.0,9939.0
2013-05-16,798.25,803.25,795.0,796.5,1366.0,10037.0
2013-05-15,806.75,807.0,798.0,798.5,551.0,10024.0
2013-05-14,811.75,816.75,809.0,811.25,984.0,19161.0
2013-05-13,805.0,821.0,805.0,812.5,1847.0,18959.0
2013-05-10,822.25,825.0,807.0,808.75,2054.0,19220.0
2013-05-09,813.25,829.0,812.5,825.5,2689.0,19190.0
2013-05-08,809.75,818.0,805.75,816.25,3140.0,19108.0
2013-05-07,806.0,811.75,802.0,809.75,2019.0,18948.0
2013-05-06,815.0,815.75,805.0,805.75,2033.0,18865.0
2013-05-03,824.25,830.0,816.0,819.0,2251.0,19201.0
2013-05-02,813.0,828.5,813.0,825.25,2271.0,19417.0
2013-05-01,822.0,824.5,808.0,815.75,3171.0,19244.0
2013-04-30,817.25,834.5,810.0,822.0,4531.0,19162.0
2013-04-29,804.5,823.0,804.5,819.0,4437.0,18679.0
2013-04-26,807.5,809.5,802.75,804.5,2490.0,17536.0
2013-04-25,801.0,818.75,801.0,808.25,3577.0,16945.0
2013-04-24,802.0,804.0,797.25,801.5,2305.0,16659.0
2013-04-23,801.25,806.5,795.75,801.0,3563.0,15871.0
2013-04-22,805.75,806.25,793.25,803.0,3393.0,14761.0
2013-04-19,802.25,810.0,798.25,806.25,2415.0,14489.0
2013-04-18,800.5,804.75,797.75,802.25,3847.0,14363.0
2013-04-17,800.75,809.5,796.5,798.75,3268.0,13985.0
2013-04-16,787.5,803.0,787.5,802.0,3194.0,13565.0
2013-04-15,796.0,797.75,782.0,789.0,2614.0,12922.0
2013-04-12,785.0,802.5,785.0,798.75,3156.0,12470.0
2013-04-11,782.0,791.0,780.0,784.5,1980.0,11549.0
2013-04-10,797.25,797.25,774.0,782.0,1699.0,11049.0
2013-04-09,796.5,800.75,791.5,798.75,1592.0,10509.0
2013-04-08,787.5,800.0,786.25,797.5,877.0,10132.0
2013-04-05,784.0,788.5,781.5,786.5,606.0,9952.0
2013-04-04,790.0,803.25,778.25,784.5,1065.0,9817.0
2013-04-03,774.25,790.5,773.75,789.5,1468.0,9801.0
2013-04-02,764.0,780.75,764.0,772.25,1443.0,9891.0
2013-04-01,781.0,781.0,760.0,764.0,1366.0,9833.0
2013-03-28,812.5,816.75,772.75,780.5,1555.0,9521.0
2013-03-27,808.0,817.0,807.75,812.75,1022.0,9328.0
2013-03-26,804.0,812.5,803.75,810.25,1361.0,9173.0
2013-03-25,806.75,810.0,801.25,805.25,827.0,8485.0
2013-03-22,802.25,808.0,793.5,806.5,710.0,8439.0
2013-03-21,809.0,809.0,801.75,802.5,512.0,8159.0
2013-03-20,797.75,809.5,797.5,809.0,751.0,8045.0
2013-03-19,788.5,799.75,788.0,798.0,725.0,8046.0
2013-03-18,795.75,796.25,783.75,788.25,936.0,7749.0
2013-03-15,799.75,800.5,793.25,796.25,777.0,7673.0
2013-03-14,794.0,804.0,793.75,801.0,2550.0,18901.0
2013-03-13,790.0,797.25,785.0,795.5,3554.0,18887.0
2013-03-12,794.0,796.25,790.0,791.5,2209.0,19408.0
2013-03-11,792.0,799.5,789.75,794.0,2211.0,19767.0
2013-03-08,795.5,798.0,785.5,792.0,2117.0,19753.0
2013-03-07,783.5,797.0,783.5,795.5,4286.0,19751.0
2013-03-06,796.0,797.0,780.0,783.5,3374.0,19897.0
2013-03-05,792.25,798.0,791.0,795.75,2394.0,19790.0
2013-03-04,804.75,805.5,790.5,792.25,3470.0,20368.0
2013-03-01,801.75,811.5,800.0,805.25,3732.0,21007.0
2013-02-28,797.0,809.75,796.25,801.75,4213.0,21168.0
2013-02-27,799.0,808.5,795.25,796.5,3893.0,21845.0
2013-02-26,799.25,803.25,793.0,798.75,5186.0,21609.0
2013-02-25,812.0,815.0,796.75,798.5,3676.0,21164.0
2013-02-22,819.25,827.75,810.5,812.0,3448.0,20436.0
2013-02-21,832.5,834.0,817.0,817.75,3238.0,20389.0
2013-02-20,830.0,836.25,827.25,834.5,2746.0,19852.0
2013-02-19,839.75,844.0,826.0,830.75,2900.0,19719.0
2013-02-15,835.0,844.25,833.75,839.75,2394.0,18536.0
2013-02-14,840.0,844.5,830.0,835.0,2682.0,17998.0
2013-02-13,831.0,839.5,824.0,838.75,2822.0,16651.0
2013-02-12,842.0,842.0,824.75,830.75,2867.0,15487.0
2013-02-11,847.5,849.25,839.0,839.25,1676.0,14142.0
2013-02-08,850.5,865.0,848.5,849.25,2221.0,13339.0
2013-02-07,855.5,861.25,850.25,851.5,3265.0,12338.0
2013-02-06,855.0,860.75,847.0,857.75,2083.0,11439.0
2013-02-05,860.25,861.5,850.0,854.75,1297.0,11192.0
2013-02-04,865.75,872.5,857.75,859.75,942.0,10932.0
2013-02-01,878.5,885.25,864.0,864.25,1619.0,10698.0
2013-01-31,879.25,882.5,871.25,877.5,1335.0,10311.0
2013-01-30,872.75,884.5,870.0,880.5,1369.0,10092.0
2013-01-29,878.0,881.5,872.0,872.75,444.0,9845.0
2013-01-28,876.5,880.25,874.0,878.75,1187.0,9842.0
2013-01-25,868.5,883.0,864.25,876.75,1820.0,10098.0
2013-01-24,872.25,872.25,864.5,867.5,1325.0,10046.0
2013-01-23,875.25,883.75,870.0,872.25,693.0,9776.0
2013-01-22,885.25,892.5,874.25,876.0,1013.0,9592.0
2013-01-18,879.0,892.5,879.0,885.25,632.0,9591.0
2013-01-17,883.0,885.0,877.5,880.25,1035.0,9542.0
2013-01-16,876.0,885.25,876.0,882.0,977.0,9517.0
2013-01-15,864.0,882.0,864.0,876.25,928.0,9396.0
2013-01-14,859.25,874.0,859.25,862.25,1180.0,9288.0
2013-01-11,850.0,869.25,842.25,855.25,1169.0,9322.0
2013-01-10,852.0,856.25,849.0,850.25,1295.0,9306.0
2013-01-09,855.0,857.75,850.0,850.25,1104.0,8839.0
2013-01-08,854.75,861.25,852.5,854.0,1374.0,8738.0
2013-01-07,850.25,860.5,847.25,855.0,602.0,8424.0
2013-01-04,857.0,861.0,846.0,850.25,1258.0,8445.0
2013-01-03,856.5,862.5,851.5,857.5,903.0,8724.0
2013-01-02,880.25,881.5,851.25,851.75,648.0,8597.0
2012-12-31,877.0,877.25,866.5,875.25,816.0,8603.0
2012-12-28,876.0,885.0,872.25,879.0,436.0,8290.0
2012-12-27,880.0,882.75,868.75,876.5,769.0,8201.0
2012-12-26,890.5,891.25,879.75,880.75,914.0,8237.0
2012-12-24,891.75,894.5,890.0,891.0,119.0,8041.0
2012-12-21,894.5,899.75,891.0,891.75,423.0,8001.0
2012-12-20,905.75,906.25,891.5,893.25,1108.0,7924.0
2012-12-19,910.25,920.0,902.5,905.0,583.0,7765.0
