Date,Open,High,Low,Settle,Volume,Interest
2019-06-21,5518.0,5575.0,5495.5,5521.0,86714.0,333771.0
2019-06-20,5541.5,5565.0,5525.0,5536.0,68984.0,173604.0
2019-06-19,5506.0,5530.5,5494.5,5517.0,170935.0,363641.0
2019-06-18,5382.0,5515.5,5373.0,5508.0,277805.0,375867.0
2019-06-17,5369.0,5405.0,5362.5,5386.5,183485.0,369448.0
2019-06-14,5373.0,5375.5,5336.5,5362.5,67757.0,376221.0
2019-06-13,5359.0,5387.5,5347.5,5370.5,56818.0,382327.0
2019-06-12,5375.5,5390.5,5353.5,5370.0,68837.0,411757.0
2019-06-11,5378.0,5426.0,5372.5,5403.0,94805.0,406473.0
2019-06-10,5367.0,5385.5,5356.5,5370.0,48251.0,415857.0
2019-06-07,5277.5,5374.0,5273.5,5348.0,90740.0,413853.0
2019-06-06,5268.0,5319.5,5243.5,5262.0,92058.0,413267.0
2019-06-05,5255.0,5290.5,5247.5,5275.5,80040.0,423521.0
2019-06-04,5193.5,5262.5,5172.5,5250.5,96086.0,429941.0
2019-06-03,5150.5,5220.5,5131.0,5220.5,106493.0,433750.0
2019-05-31,5183.0,5191.5,5138.0,5185.0,107670.0,433392.0
2019-05-30,5218.0,5238.0,5206.0,5226.0,75465.0,431593.0
2019-05-29,5243.0,5247.5,5179.5,5198.5,101633.0,429677.0
2019-05-28,5314.0,5320.0,5246.0,5274.5,91380.0,416548.0
2019-05-27,5286.5,5327.0,5284.0,5297.5,33130.0,424946.0
2019-05-24,5256.5,5289.5,5244.5,5268.5,62525.0,429814.0
2019-05-23,5295.5,5298.0,5219.0,5229.5,100123.0,423148.0
2019-05-22,5327.5,5348.5,5292.0,5327.0,80144.0,420020.0
2019-05-21,5319.5,5343.0,5296.5,5333.0,63753.0,422772.0
2019-05-20,5368.0,5379.0,5271.0,5298.0,92044.0,423415.0
2019-05-17,5346.5,5386.0,5335.5,5372.5,107052.0,415913.0
2019-05-16,5354.0,5453.0,5345.5,5448.0,110171.0,210591.0
2019-05-15,5351.0,5379.5,5296.0,5374.0,208007.0,323429.0
2019-05-14,5279.0,5356.5,5279.0,5341.0,266769.0,363096.0
2019-05-13,5337.5,5339.5,5242.5,5259.5,199629.0,338766.0
2019-05-10,5344.0,5391.5,5308.0,5324.0,94274.0,348732.0
2019-05-09,5381.0,5382.0,5302.0,5309.0,110347.0,349884.0
2019-05-08,5371.0,5410.5,5359.0,5399.0,95790.0,346710.0
2019-05-07,5452.5,5473.0,5346.0,5377.0,102513.0,352529.0
2019-05-06,5451.5,5481.5,5396.5,5459.5,97172.0,337400.0
2019-05-03,5520.5,5540.0,5509.0,5523.5,49001.0,349745.0
2019-05-02,5532.0,5550.0,5497.0,5514.0,78733.0,340168.0
2019-04-30,5526.5,5560.0,5512.5,5546.5,65813.0,338198.0
2019-04-29,5530.0,5547.0,5498.5,5534.0,58258.0,335479.0
2019-04-26,5517.0,5528.0,5499.0,5522.0,58213.0,340966.0
2019-04-25,5528.0,5529.5,5486.0,5506.0,58834.0,336703.0
2019-04-24,5522.5,5541.0,5500.5,5519.5,71867.0,335353.0
2019-04-23,5523.0,5541.5,5508.0,5535.0,128807.0,351571.0
2019-04-18,5477.5,5540.0,5467.0,5519.5,99219.0,331641.0
2019-04-17,5534.0,5570.0,5523.0,5563.0,103725.0,231652.0
2019-04-16,5514.0,5534.5,5503.5,5529.0,198394.0,333053.0
2019-04-15,5504.5,5517.5,5496.0,5507.5,246103.0,300317.0
2019-04-12,5485.5,5509.5,5469.0,5497.0,89383.0,300053.0
2019-04-11,5459.5,5500.0,5439.0,5480.0,102498.0,298941.0
2019-04-10,5439.0,5465.0,5433.0,5444.0,67016.0,306690.0
2019-04-09,5451.0,5485.5,5427.0,5430.5,83738.0,294932.0
2019-04-08,5465.5,5481.0,5454.5,5465.5,50089.0,306379.0
2019-04-05,5463.0,5482.5,5459.0,5470.0,65943.0,300921.0
2019-04-04,5458.0,5468.5,5440.0,5457.0,57617.0,310089.0
2019-04-03,5459.5,5469.0,5444.0,5462.5,75511.0,306933.0
2019-04-02,5402.0,5438.5,5396.0,5416.0,57727.0,310163.0
2019-04-01,5383.5,5416.5,5368.0,5398.5,68284.0,314486.0
2019-03-29,5317.5,5355.5,5308.0,5343.0,78223.0,307349.0
2019-03-28,5308.0,5321.0,5284.5,5289.5,56917.0,312251.0
2019-03-27,5314.0,5334.5,5271.0,5294.0,78734.0,312490.0
2019-03-26,5263.5,5306.0,5247.0,5297.0,67044.0,317208.0
2019-03-25,5236.0,5267.0,5223.0,5250.5,82656.0,330605.0
2019-03-22,5382.0,5395.5,5245.5,5259.5,116524.0,313935.0
2019-03-21,5379.5,5393.0,5338.0,5368.5,80457.0,320298.0
2019-03-20,5408.0,5416.0,5370.0,5372.0,81334.0,313868.0
2019-03-19,5396.5,5431.0,5389.5,5414.0,71025.0,307525.0
2019-03-18,5396.0,5402.0,5382.0,5393.5,50111.0,318921.0
2019-03-15,5334.5,5401.0,5329.0,5385.0,112075.0,308423.0
2019-03-14,5302.0,5358.5,5297.5,5349.5,87809.0,215339.0
2019-03-13,5253.0,5317.5,5249.5,5305.5,152018.0,312435.0
2019-03-12,5289.5,5295.0,5244.0,5269.5,225315.0,326846.0
2019-03-11,5263.0,5282.0,5229.5,5265.5,195822.0,321941.0
2019-03-08,5238.0,5253.0,5220.5,5231.0,95047.0,323885.0
2019-03-07,5274.0,5306.0,5248.0,5267.0,97134.0,319250.0
2019-03-06,5291.5,5314.5,5276.5,5287.5,67864.0,318686.0
2019-03-05,5285.5,5301.0,5265.5,5296.5,58441.0,0.0
2019-03-04,5293.0,5309.5,5257.5,5284.5,65620.0,321590.0
2019-03-01,5264.0,5285.5,5260.0,5263.0,74128.0,319697.0
2019-02-28,5212.5,5247.5,5201.5,5239.0,67857.0,313386.0
2019-02-27,5224.5,5236.0,5209.5,5223.5,62275.0,319348.0
2019-02-26,5210.0,5247.5,5195.5,5237.0,82423.0,299375.0
2019-02-25,5230.0,5241.0,5211.5,5230.0,51418.0,298500.0
2019-02-22,5190.5,5225.0,5185.5,5214.0,49182.0,302061.0
2019-02-21,5201.5,5214.5,5178.0,5194.0,68832.0,299771.0
2019-02-20,5166.0,5205.0,5156.0,5193.5,61559.0,300034.0
2019-02-19,5168.5,5174.5,5134.0,5158.0,71377.0,292449.0
2019-02-18,5168.0,5169.5,5144.5,5165.5,47758.0,296676.0
2019-02-15,5056.5,5163.0,5049.5,5151.0,124419.0,268507.0
2019-02-14,5083.5,5120.5,5060.5,5062.0,133815.0,170976.0
2019-02-13,5075.0,5091.5,5060.0,5073.0,126616.0,286924.0
2019-02-12,5042.0,5073.5,5038.5,5055.5,195123.0,291200.0
2019-02-11,4992.5,5023.5,4982.5,5014.0,126345.0,272021.0
2019-02-08,4996.0,5005.5,4945.0,4961.5,88821.0,277436.0
2019-02-07,5063.0,5082.0,4978.0,4985.0,107836.0,263375.0
2019-02-06,5074.0,5083.5,5056.5,5077.5,53655.0,270186.0
2019-02-05,5014.0,5082.5,4996.0,5081.5,74892.0,267005.0
2019-02-04,5014.5,5019.0,4968.5,4998.5,57541.0,272017.0
2019-02-01,4989.0,5024.0,4978.5,5018.0,71158.0,273244.0
2019-01-31,4985.5,5015.0,4952.0,4991.0,87426.0,266109.0
2019-01-30,4931.0,4991.0,4922.5,4973.0,70140.0,259927.0
2019-01-29,4885.5,4947.5,4877.5,4925.5,74270.0,258914.0
2019-01-28,4894.5,4910.0,4867.0,4886.0,60315.0,261163.0
2019-01-25,4888.0,4930.0,4885.0,4923.0,64698.0,259179.0
2019-01-24,4847.0,4882.5,4828.5,4869.5,70867.0,266028.0
2019-01-23,4831.5,4873.5,4816.0,4837.5,75672.0,256126.0
2019-01-22,4843.5,4861.0,4807.5,4845.0,62692.0,250493.0
2019-01-21,4863.5,4870.0,4856.0,4864.5,34982.0,265572.0
2019-01-18,4816.5,4881.0,4814.0,4873.5,101830.0,244980.0
2019-01-17,4789.0,4821.5,4771.5,4794.5,119867.0,157825.0
2019-01-16,4799.5,4817.0,4784.0,4810.5,150111.0,324490.0
2019-01-15,4790.5,4817.5,4753.5,4786.0,238780.0,301476.0
2019-01-14,4741.0,4773.0,4728.5,4761.5,112425.0,293719.0
2019-01-11,4810.5,4819.5,4758.5,4779.5,75834.0,289863.0
2019-01-10,4785.5,4820.5,4756.5,4803.5,69582.0,293863.0
2019-01-09,4810.0,4841.5,4798.5,4811.0,78679.0,300224.0
2019-01-08,4724.0,4808.0,4714.5,4770.5,87968.0,294811.0
2019-01-07,4753.0,4760.5,4686.5,4716.5,76939.0,302652.0
2019-01-04,4657.0,4752.0,4633.5,4734.5,97232.0,300032.0
2019-01-03,4642.0,4669.5,4604.5,4609.0,92811.0,302772.0
2019-01-02,4647.5,4707.0,4603.0,4686.5,97424.0,285075.0
2018-12-31,4695.0,4736.0,4693.5,4728.5,27006.0,292769.0
2018-12-28,4634.5,4698.5,4620.0,4676.0,84052.0,301263.0
2018-12-27,4691.5,4703.5,4552.0,4596.0,115706.0,284217.0
2018-12-24,4651.0,4665.5,4618.0,4623.5,21254.0,0.0
2018-12-21,4675.0,4697.0,4625.0,4691.5,127762.0,290615.0
2018-12-20,4712.0,4724.5,4648.5,4692.5,125889.0,198320.0
2018-12-19,4770.0,4803.5,4704.5,4777.0,143759.0,283640.0
2018-12-18,4775.0,4805.5,4753.0,4753.5,188623.0,339648.0
2018-12-17,4849.5,4865.0,4748.0,4792.5,233396.0,362467.0
2018-12-14,4854.0,4866.0,4814.5,4846.0,169516.0,343553.0
2018-12-13,4914.0,4928.0,4873.0,4889.0,110691.0,363879.0
2018-12-12,4839.5,4920.5,4821.0,4901.5,102576.0,359092.0
2018-12-11,4777.5,4846.0,4762.0,4798.0,116615.0,363627.0
2018-12-10,4765.5,4803.0,4723.0,4734.5,123947.0,352632.0
2018-12-07,4840.0,4869.0,4767.0,4804.5,114896.0,361034.0
2018-12-06,4890.0,4901.0,4751.5,4772.0,157987.0,334280.0
2018-12-05,4954.0,4968.0,4930.0,4935.5,78034.0,325947.0
2018-12-04,5030.5,5036.0,4921.5,5003.5,88345.0,326893.0
2018-12-03,5088.0,5103.5,5025.5,5039.5,93118.0,320487.0
2018-11-30,5003.5,5011.0,4960.0,4990.0,67886.0,320208.0
2018-11-29,5018.5,5024.0,4981.0,4992.0,78292.0,310944.0
2018-11-28,4995.0,5026.0,4963.0,4969.5,72231.0,313031.0
2018-11-27,4972.5,5010.0,4941.5,4968.0,75352.0,315586.0
2018-11-26,4950.5,5008.5,4950.5,4979.5,75378.0,299121.0
2018-11-23,4926.5,4953.5,4897.5,4932.0,54940.0,297036.0
2018-11-22,4954.0,4958.5,4907.5,4923.0,58801.0,303035.0
2018-11-21,4930.5,4964.0,4913.5,4960.0,78214.0,305203.0
2018-11-20,4950.5,4960.5,4878.0,4909.5,105865.0,287322.0
2018-11-19,5016.0,5047.5,4951.0,4970.0,76496.0,287348.0
2018-11-16,5043.0,5065.0,4969.0,5009.0,94479.0,281391.0
2018-11-15,5084.0,5107.5,4992.0,5033.5,124159.0,156835.0
2018-11-14,5078.5,5132.5,5025.5,5068.5,213938.0,258385.0
2018-11-13,5069.0,5107.5,5052.5,5101.5,195726.0,265475.0
2018-11-12,5124.0,5141.0,5049.0,5058.5,120783.0,272854.0
2018-11-09,5110.0,5119.5,5071.0,5106.5,79241.0,265409.0
2018-11-08,5146.0,5167.0,5117.0,5130.5,74514.0,268886.0
2018-11-07,5103.0,5162.0,5091.0,5136.5,62058.0,267050.0
2018-11-06,5111.5,5123.0,5064.5,5074.0,64327.0,265727.0
2018-11-05,5094.0,5122.0,5088.5,5098.0,54906.0,277490.0
2018-11-02,5130.0,5159.0,5080.5,5098.5,98745.0,273901.0
2018-11-01,5076.5,5117.0,5056.5,5082.0,93710.0,274679.0
2018-10-31,5039.5,5103.5,5032.0,5090.0,108929.0,268647.0
2018-10-30,4995.0,5018.0,4925.0,4975.5,102730.0,271333.0
2018-10-29,4964.5,5027.5,4913.0,4985.5,97388.0,278550.0
2018-10-26,4976.5,5001.5,4892.5,4963.5,148538.0,277254.0
2018-10-25,4911.5,5047.0,4908.5,5029.0,129899.0,280944.0
2018-10-24,5016.5,5040.0,4900.0,4949.5,123859.0,285656.0
2018-10-23,5006.5,5039.5,4951.5,4964.5,134486.0,265900.0
2018-10-22,5105.0,5133.5,5044.5,5050.0,81751.0,270235.0
2018-10-19,5116.5,5134.5,5053.5,5081.5,109338.0,241342.0
2018-10-18,5142.0,5175.5,5075.5,5116.5,118444.0,183095.0
2018-10-17,5179.5,5204.5,5115.5,5144.0,210143.0,287933.0
2018-10-16,5103.0,5182.5,5080.5,5171.5,198201.0,268570.0
2018-10-15,5075.5,5106.5,5056.5,5094.0,144281.0,284345.0
2018-10-12,5142.5,5173.5,5059.0,5094.5,118125.0,307418.0
2018-10-11,5119.0,5175.0,5056.0,5105.0,170032.0,291766.0
2018-10-10,5315.5,5328.0,5156.5,5205.5,116651.0,287979.0
2018-10-09,5304.0,5334.0,5255.5,5314.5,98294.0,282985.0
2018-10-08,5354.5,5355.5,5280.5,5296.0,77952.0,282101.0
2018-10-05,5409.0,5415.5,5327.5,5355.5,78778.0,289304.0
2018-10-04,5476.5,5479.0,5385.0,5407.5,91797.0,285193.0
2018-10-03,5471.0,5508.0,5464.5,5487.5,64521.0,285489.0
2018-10-02,5486.0,5486.0,5436.5,5464.0,78068.0,279771.0
2018-10-01,5496.5,5516.5,5486.0,5502.5,54857.0,291400.0
2018-09-28,5530.5,5533.0,5454.0,5489.5,95554.0,276241.0
2018-09-27,5496.0,5543.5,5481.5,5537.0,58321.0,270761.0
2018-09-26,5479.0,5517.5,5468.0,5509.0,55398.0,265168.0
2018-09-25,5459.0,5493.5,5458.5,5475.0,48473.0,261912.0
2018-09-24,5469.5,5477.5,5451.5,5465.0,53860.0,267312.0
2018-09-21,5455.5,5487.5,5449.5,5482.5,86312.0,252109.0
2018-09-20,5396.5,5464.5,5392.5,5452.0,91667.0,140040.0
2018-09-19,5366.0,5406.5,5358.0,5393.5,154795.0,226689.0
2018-09-18,5326.0,5390.5,5326.0,5363.0,175486.0,293713.0
2018-09-17,5336.0,5360.0,5328.0,5348.0,163684.0,266946.0
2018-09-14,5339.5,5361.5,5333.5,5351.5,68746.0,283973.0
2018-09-13,5317.5,5365.5,5314.0,5327.0,82700.0,285411.0
2018-09-12,5293.0,5338.5,5287.0,5331.0,86434.0,284843.0
2018-09-11,5277.5,5296.5,5237.5,5282.5,67873.0,283539.0
2018-09-10,5245.5,5290.0,5238.5,5268.0,64551.0,289183.0
2018-09-07,5244.5,5265.5,5223.5,5251.0,75228.0,297474.0
2018-09-06,5258.5,5291.0,5237.5,5241.5,87019.0,297583.0
2018-09-05,5340.5,5341.0,5255.5,5258.5,99185.0,290705.0
2018-09-04,5410.0,5429.0,5320.0,5341.0,84764.0,277509.0
2018-09-03,5397.0,5416.5,5385.0,5412.5,37678.0,297889.0
2018-08-31,5469.0,5474.5,5385.0,5405.5,83061.0,286287.0
2018-08-30,5499.5,5499.5,5459.5,5477.0,60874.0,280346.0
2018-08-29,5495.5,5509.5,5474.0,5499.5,43222.0,279690.0
2018-08-28,5478.0,5505.0,5474.5,5483.0,45549.0,274976.0
2018-08-27,5448.0,5486.5,5445.0,5477.5,42175.0,270845.0
2018-08-24,5422.0,5448.5,5418.0,5430.5,42324.0,269074.0
2018-08-23,5410.0,5435.5,5409.5,5417.0,37904.0,271595.0
2018-08-22,5397.0,5429.5,5396.0,5418.0,46846.0,272609.0
2018-08-21,5372.5,5425.0,5364.5,5406.0,51052.0,272824.0
2018-08-20,5350.5,5395.0,5347.5,5377.0,46956.0,274618.0
2018-08-17,5346.0,5365.0,5310.5,5342.0,69368.0,270217.0
2018-08-16,5328.5,5366.5,5305.5,5349.0,91863.0,149874.0
2018-08-15,5411.0,5418.0,5280.5,5304.5,171656.0,289708.0
2018-08-14,5416.0,5448.5,5391.5,5403.0,233983.0,307595.0
2018-08-13,5383.0,5429.5,5380.0,5412.0,139902.0,311786.0
2018-08-10,5484.0,5484.0,5389.0,5414.0,104290.0,291846.0
2018-08-09,5494.0,5503.5,5466.5,5501.5,51837.0,290261.0
2018-08-08,5515.0,5530.0,5491.0,5500.5,46089.0,292070.0
2018-08-07,5482.5,5550.0,5480.5,5520.5,52469.0,286913.0
2018-08-06,5494.0,5501.0,5453.5,5475.5,47288.0,286360.0
2018-08-03,5475.0,5498.0,5457.5,5477.5,45406.0,297241.0
2018-08-02,5479.5,5489.0,5444.0,5459.5,68539.0,292457.0
2018-08-01,5507.5,5530.5,5482.0,5497.0,61981.0,293807.0
2018-07-31,5486.0,5528.5,5476.0,5510.0,62953.0,288387.0
2018-07-30,5480.0,5507.0,5470.0,5489.5,38895.0,293111.0
2018-07-27,5477.0,5514.0,5474.0,5510.5,53554.0,304152.0
2018-07-26,5461.0,5477.0,5433.5,5479.0,80545.0,291636.0
2018-07-25,5431.0,5479.0,5411.5,5424.5,64853.0,290704.0
2018-07-24,5396.5,5452.5,5388.0,5433.0,68390.0,281046.0
2018-07-23,5384.5,5390.0,5356.0,5377.0,46753.0,301340.0
2018-07-20,5410.5,5422.0,5338.5,5396.0,114789.0,268030.0
2018-07-19,5442.0,5444.5,5407.5,5416.5,90278.0,188687.0
2018-07-18,5437.5,5460.0,5436.0,5447.5,133873.0,299490.0
2018-07-17,5405.5,5446.0,5381.5,5422.0,206830.0,309585.0
2018-07-16,5437.0,5439.5,5400.0,5409.0,115786.0,305559.0
2018-07-13,5419.0,5440.0,5417.0,5429.0,45165.0,312926.0
2018-07-12,5365.5,5416.0,5348.0,5405.0,62163.0,315297.0
2018-07-11,5402.5,5402.5,5340.0,5353.0,71666.0,305842.0
2018-07-10,5412.5,5437.5,5400.0,5433.5,51754.0,307687.0
2018-07-09,5397.5,5418.5,5383.0,5397.5,48257.0,314805.0
2018-07-06,5386.0,5401.5,5343.5,5375.0,56510.0,316245.0
2018-07-05,5315.0,5392.5,5313.5,5365.0,71987.0,309031.0
2018-07-04,5302.0,5332.0,5296.5,5319.0,33982.0,320876.0
2018-07-03,5290.0,5335.0,5280.5,5314.5,59800.0,332071.0
2018-07-02,5276.5,5296.0,5238.5,5274.0,79377.0,338216.0
2018-06-29,5300.0,5356.0,5295.0,5320.5,82647.0,340356.0
2018-06-28,5297.5,5338.5,5247.0,5272.0,113011.0,332149.0
2018-06-27,5295.0,5369.5,5243.0,5325.0,95467.0,324941.0
2018-06-26,5289.0,5313.5,5275.5,5278.5,68468.0,326622.0
2018-06-25,5349.0,5360.5,5270.5,5281.0,81579.0,324023.0
2018-06-22,5323.0,5391.5,5319.0,5385.5,71647.0,325428.0
2018-06-21,5387.5,5396.5,5298.0,5313.5,95929.0,318784.0
2018-06-20,5420.0,5425.0,5364.0,5365.5,71498.0,321757.0
2018-06-19,5395.0,5412.5,5358.0,5384.0,87881.0,321626.0
2018-06-18,5493.5,5496.5,5410.0,5443.0,72521.0,325357.0
2018-06-15,5528.0,5554.5,5489.0,5495.5,96980.0,310634.0
2018-06-14,5438.5,5556.0,5407.0,5529.0,105220.0,227331.0
2018-06-13,5450.5,5475.0,5439.5,5452.5,210776.0,284032.0
2018-06-12,5490.5,5499.5,5444.5,5453.0,226860.0,337460.0
2018-06-11,5448.5,5497.5,5437.0,5473.5,157912.0,351518.0
