Date,Open,High,Low,Close,Volume,Open Interest
2019-08-12,0.0,0.0,0.0,19450.0,0.0,129.0
2019-08-09,0.0,0.0,0.0,19450.0,0.0,129.0
2019-08-08,19450.0,19450.0,19450.0,19450.0,1.0,129.0
2019-08-07,19570.0,19590.0,19160.0,19240.0,32.0,128.0
2019-08-06,19370.0,19370.0,19370.0,19370.0,1.0,129.0
2019-08-05,19100.0,19180.0,19050.0,19140.0,13.0,130.0
2019-08-02,19400.0,19520.0,19400.0,19480.0,6.0,125.0
2019-08-01,19530.0,19530.0,19500.0,19520.0,2.0,121.0
2019-07-31,19600.0,19720.0,19600.0,19670.0,8.0,120.0
2019-07-30,19700.0,19710.0,19700.0,19710.0,25.0,120.0
2019-07-29,19900.0,19900.0,19900.0,19900.0,1.0,117.0
2019-07-26,19820.0,19820.0,19820.0,19820.0,1.0,116.0
2019-07-25,0.0,0.0,0.0,20100.0,0.0,116.0
2019-07-24,19990.0,19990.0,19990.0,19990.0,1.0,116.0
2019-07-23,0.0,0.0,0.0,19830.0,0.0,115.0
2019-07-22,19900.0,19900.0,19820.0,19830.0,22.0,115.0
2019-07-19,19810.0,19830.0,19800.0,19820.0,25.0,101.0
2019-07-17,20050.0,20050.0,19920.0,19990.0,2.0,69.0
2019-07-15,0.0,0.0,0.0,19900.0,0.0,66.0
2019-07-12,0.0,0.0,0.0,19900.0,0.0,66.0
2019-07-11,0.0,0.0,0.0,19900.0,0.0,66.0
2019-07-08,20130.0,20200.0,20130.0,20170.0,5.0,52.0
2019-07-05,20200.0,20200.0,20100.0,20160.0,11.0,51.0
2019-07-04,20200.0,20200.0,20200.0,20200.0,1.0,41.0
2019-07-02,20250.0,20250.0,20200.0,20230.0,9.0,29.0
2019-06-28,20300.0,20300.0,20150.0,20210.0,9.0,20.0
2019-06-27,0.0,0.0,0.0,20500.0,0.0,13.0
2019-06-26,20430.0,20550.0,20430.0,20500.0,7.0,13.0
2019-06-25,0.0,0.0,0.0,20900.0,0.0,8.0
2019-06-24,0.0,0.0,0.0,20900.0,0.0,8.0
2019-06-20,0.0,0.0,0.0,20850.0,0.0,8.0
2019-06-19,0.0,0.0,0.0,20850.0,0.0,8.0
2019-06-18,0.0,0.0,0.0,20850.0,0.0,8.0
2019-06-14,0.0,0.0,0.0,20850.0,0.0,8.0
2019-06-13,0.0,0.0,0.0,20850.0,0.0,8.0
2019-06-12,0.0,0.0,0.0,20850.0,0.0,8.0
2019-06-11,0.0,0.0,0.0,20850.0,0.0,8.0
2019-06-10,0.0,0.0,0.0,20930.0,0.0,8.0
2019-06-07,0.0,0.0,0.0,20930.0,0.0,8.0
2019-06-06,0.0,0.0,0.0,20880.0,0.0,8.0
2019-06-05,0.0,0.0,0.0,20880.0,0.0,8.0
2019-06-04,0.0,0.0,0.0,20880.0,0.0,8.0
2019-06-03,0.0,0.0,0.0,20880.0,0.0,8.0
2019-05-30,0.0,0.0,0.0,20880.0,0.0,8.0
2019-05-29,0.0,0.0,0.0,20880.0,0.0,8.0
2019-05-28,20730.0,20910.0,20730.0,20880.0,6.0,8.0
2019-05-27,0.0,0.0,0.0,20900.0,0.0,7.0
2019-05-24,0.0,0.0,0.0,20900.0,0.0,7.0
2019-05-23,0.0,0.0,0.0,20510.0,0.0,7.0
2019-05-22,0.0,0.0,0.0,20510.0,0.0,7.0
2019-05-21,0.0,0.0,0.0,20510.0,0.0,7.0
2019-05-20,0.0,0.0,0.0,20510.0,0.0,7.0
2019-05-17,20530.0,20530.0,20500.0,20510.0,7.0,7.0
2019-05-16,0.0,0.0,0.0,20900.0,0.0,0.0
2019-05-15,0.0,0.0,0.0,20900.0,0.0,0.0
2019-05-14,0.0,0.0,0.0,21200.0,0.0,0.0
2019-05-13,0.0,0.0,0.0,22100.0,0.0,0.0
2019-05-10,0.0,0.0,0.0,23200.0,0.0,0.0
2019-05-09,0.0,0.0,0.0,23200.0,0.0,0.0
2019-05-08,0.0,0.0,0.0,23200.0,0.0,0.0
2019-05-07,0.0,0.0,0.0,23200.0,0.0,0.0
2019-05-06,0.0,0.0,0.0,23200.0,0.0,0.0
2019-05-03,0.0,0.0,0.0,23200.0,0.0,0.0
2019-05-02,0.0,0.0,0.0,23200.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,23200.0,0.0,0.0
2019-04-30,22140.0,22400.0,22080.0,22370.0,1258.0,1248.0
2019-04-26,22160.0,22220.0,22120.0,22190.0,1480.0,1718.0
2019-04-25,22020.0,22150.0,22000.0,22100.0,2350.0,2425.0
2019-04-24,21970.0,22110.0,21900.0,22020.0,3339.0,3354.0
2019-04-23,22170.0,22190.0,21910.0,22010.0,5214.0,5239.0
2019-04-22,22180.0,22260.0,22110.0,22150.0,5006.0,6954.0
2019-04-18,22270.0,22320.0,22140.0,22150.0,2956.0,9041.0
2019-04-17,22290.0,22330.0,22160.0,22300.0,1097.0,9898.0
2019-04-16,22130.0,22260.0,22060.0,22220.0,2773.0,10171.0
2019-04-15,22320.0,22430.0,22030.0,22080.0,4413.0,11267.0
2019-04-12,21960.0,22310.0,21920.0,22260.0,4376.0,12523.0
2019-04-11,21980.0,22080.0,21890.0,21980.0,3954.0,13338.0
2019-04-10,22160.0,22210.0,21920.0,21950.0,4346.0,13502.0
2019-04-09,22280.0,22350.0,22100.0,22120.0,4366.0,14127.0
2019-04-08,22420.0,22540.0,22120.0,22240.0,5567.0,14990.0
2019-04-05,22200.0,22370.0,22120.0,22340.0,5654.0,15393.0
2019-04-04,21910.0,22150.0,21910.0,22130.0,4002.0,15823.0
2019-04-03,21820.0,21980.0,21810.0,21900.0,4142.0,15755.0
2019-04-02,21750.0,21840.0,21660.0,21740.0,4283.0,15754.0
2019-04-01,21520.0,21840.0,21520.0,21790.0,3817.0,15685.0
2019-03-29,21300.0,21540.0,21170.0,21490.0,3627.0,15573.0
2019-03-28,21200.0,21250.0,20940.0,21020.0,1047.0,1514.0
2019-03-27,21350.0,21390.0,21250.0,21280.0,1284.0,1793.0
2019-03-26,21340.0,21480.0,21300.0,21340.0,2400.0,2322.0
2019-03-22,21420.0,21500.0,21340.0,21360.0,2923.0,5482.0
2019-03-21,21270.0,21330.0,21240.0,21290.0,378.0,6788.0
2019-03-20,21150.0,21260.0,21140.0,21200.0,1817.0,6782.0
2019-03-19,21300.0,21340.0,21130.0,21170.0,3721.0,7314.0
2019-03-18,21210.0,21470.0,21210.0,21290.0,5685.0,8011.0
2019-03-15,21030.0,21180.0,20990.0,21170.0,1694.0,9044.0
2019-03-14,21230.0,21250.0,20950.0,21020.0,4709.0,9390.0
2019-03-13,21030.0,21250.0,21030.0,21220.0,4269.0,9876.0
2019-03-12,20890.0,21050.0,20790.0,21010.0,4167.0,10522.0
2019-03-11,20710.0,20990.0,20710.0,20940.0,5540.0,11049.0
2019-03-08,20810.0,20850.0,20680.0,20710.0,2629.0,12648.0
2019-03-06,20890.0,20990.0,20850.0,20970.0,2747.0,12961.0
2019-03-05,20780.0,20850.0,20720.0,20810.0,2175.0,12962.0
2019-03-01,20450.0,20650.0,20450.0,20620.0,2454.0,13082.0
2019-02-28,20490.0,20560.0,20390.0,20450.0,2397.0,12967.0
2019-02-27,20200.0,20220.0,20100.0,20170.0,982.0,1622.0
2019-02-26,20230.0,20300.0,20140.0,20170.0,914.0,1764.0
2019-02-25,20230.0,20350.0,20170.0,20310.0,2193.0,2097.0
2019-02-22,20290.0,20600.0,20160.0,20180.0,5500.0,3136.0
2019-02-20,20120.0,20170.0,20050.0,20080.0,2396.0,6355.0
2019-02-19,20210.0,20300.0,20060.0,20110.0,2748.0,7330.0
2019-02-18,20260.0,20260.0,19980.0,20050.0,1978.0,7807.0
2019-02-15,20200.0,20280.0,20090.0,20130.0,1650.0,8484.0
2019-02-14,20200.0,20300.0,20130.0,20160.0,2393.0,8829.0
2019-02-13,20200.0,20220.0,20070.0,20150.0,2663.0,9517.0
2019-02-11,20540.0,20740.0,20480.0,20510.0,2136.0,9760.0
2019-02-08,20640.0,20640.0,20500.0,20580.0,1486.0,10100.0
2019-02-07,20640.0,20750.0,20640.0,20680.0,1063.0,10123.0
2019-02-06,20570.0,20750.0,20570.0,20720.0,2496.0,10104.0
2019-02-05,20590.0,20650.0,20540.0,20550.0,1383.0,10631.0
2019-02-04,20860.0,20860.0,20540.0,20580.0,2616.0,10667.0
2019-02-01,20960.0,20960.0,20830.0,20900.0,1006.0,10395.0
2019-01-31,20970.0,21070.0,20850.0,20980.0,2472.0,10266.0
2019-01-30,20690.0,20740.0,20580.0,20680.0,820.0,1511.0
2019-01-29,20510.0,20660.0,20510.0,20640.0,1013.0,1609.0
2019-01-28,20600.0,20680.0,20480.0,20540.0,1067.0,1859.0
2019-01-25,20620.0,20700.0,20530.0,20600.0,1876.0,2164.0
2019-01-24,20710.0,20770.0,20600.0,20620.0,2988.0,2735.0
2019-01-23,20760.0,20820.0,20660.0,20680.0,2522.0,3704.0
2019-01-22,21000.0,21000.0,20760.0,20780.0,2179.0,4905.0
2019-01-21,20940.0,20990.0,20880.0,20950.0,2172.0,5790.0
2019-01-18,20940.0,21010.0,20880.0,20920.0,2290.0,6343.0
2019-01-17,20990.0,21030.0,20860.0,20890.0,2020.0,7021.0
2019-01-16,20710.0,20960.0,20700.0,20940.0,1454.0,7194.0
2019-01-15,20720.0,20860.0,20700.0,20740.0,1466.0,7431.0
2019-01-14,20680.0,20800.0,20510.0,20740.0,2251.0,7354.0
2019-01-11,20770.0,20840.0,20650.0,20680.0,1391.0,7776.0
2019-01-10,20940.0,21090.0,20720.0,20750.0,1697.0,7982.0
2019-01-09,20950.0,20950.0,20730.0,20920.0,2511.0,8090.0
2019-01-08,20940.0,21000.0,20810.0,20890.0,1583.0,8204.0
