Date,Open,High,Low,Close,Volume,Open Interest
2019-09-17,0.0,0.0,0.0,19400.0,0.0,12.0
2019-09-16,0.0,0.0,0.0,19400.0,0.0,12.0
2019-09-13,0.0,0.0,0.0,19400.0,0.0,12.0
2019-09-12,19400.0,19400.0,19400.0,19400.0,7.0,12.0
2019-09-11,0.0,0.0,0.0,19400.0,0.0,12.0
2019-09-10,19400.0,19400.0,19400.0,19400.0,12.0,12.0
2019-09-09,0.0,0.0,0.0,19280.0,0.0,0.0
2019-09-06,19250.0,19300.0,19250.0,19280.0,4.0,0.0
2019-09-05,19280.0,19280.0,19280.0,19280.0,1.0,4.0
2019-09-04,19020.0,19100.0,19020.0,19060.0,5.0,5.0
2019-09-03,0.0,0.0,0.0,19200.0,0.0,0.0
2019-09-02,0.0,0.0,0.0,19200.0,0.0,0.0
2019-08-29,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-28,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-27,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-26,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-23,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-22,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-21,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-20,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-19,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-16,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-14,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-13,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-12,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-09,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-08,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-07,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-06,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-05,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-02,0.0,0.0,0.0,19760.0,0.0,0.0
2019-08-01,0.0,0.0,0.0,19760.0,0.0,0.0
2019-05-03,0.0,0.0,0.0,23200.0,0.0,0.0
2019-05-02,0.0,0.0,0.0,23200.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,23200.0,0.0,0.0
2019-03-29,21300.0,21540.0,21170.0,21490.0,3627.0,15573.0
2019-03-28,21520.0,21560.0,21240.0,21310.0,4775.0,15265.0
2019-03-27,21690.0,21730.0,21560.0,21600.0,2814.0,15620.0
2019-03-26,21680.0,21820.0,21640.0,21680.0,4365.0,15288.0
2019-03-22,21790.0,21820.0,21670.0,21690.0,3559.0,12031.0
2019-03-21,21590.0,21640.0,21560.0,21610.0,300.0,10612.0
2019-03-20,21470.0,21580.0,21450.0,21530.0,1695.0,10494.0
2019-03-19,21600.0,21640.0,21450.0,21480.0,3230.0,10058.0
2019-03-18,21510.0,21780.0,21510.0,21580.0,4594.0,9129.0
2019-03-15,21340.0,21480.0,21300.0,21470.0,1131.0,7416.0
2019-03-14,21530.0,21540.0,21250.0,21320.0,2637.0,7256.0
2019-03-13,21340.0,21540.0,21320.0,21510.0,2654.0,6752.0
2019-03-12,21170.0,21340.0,21030.0,21310.0,2323.0,6092.0
2019-03-11,21040.0,21280.0,21010.0,21230.0,3281.0,5624.0
2019-03-08,21100.0,21150.0,20970.0,21000.0,1409.0,4295.0
2019-03-06,21170.0,21280.0,21150.0,21260.0,1551.0,3601.0
2019-03-05,21080.0,21140.0,21010.0,21110.0,876.0,3238.0
2019-03-01,20750.0,20930.0,20730.0,20910.0,733.0,2683.0
2019-02-28,20800.0,20800.0,20690.0,20730.0,509.0,2597.0
2019-02-27,20500.0,20540.0,20410.0,20480.0,2162.0,12459.0
2019-02-26,20580.0,20620.0,20450.0,20480.0,2746.0,11931.0
2019-02-25,20530.0,20670.0,20490.0,20630.0,3296.0,11698.0
2019-02-22,20590.0,20920.0,20470.0,20500.0,8456.0,10835.0
2019-02-20,20390.0,20470.0,20350.0,20370.0,2606.0,7773.0
2019-02-19,20440.0,20470.0,20360.0,20390.0,2043.0,6788.0
2019-02-18,20500.0,20500.0,20260.0,20300.0,1558.0,6052.0
2019-02-15,20510.0,20570.0,20360.0,20420.0,1258.0,5555.0
2019-02-14,20470.0,20590.0,20430.0,20450.0,1797.0,5226.0
2019-02-13,20450.0,20490.0,20200.0,20430.0,1947.0,4479.0
2019-02-11,20840.0,21030.0,20770.0,20800.0,1113.0,3456.0
2019-02-08,20900.0,20930.0,20830.0,20860.0,367.0,2965.0
2019-02-07,20980.0,21020.0,20930.0,20980.0,271.0,2823.0
2019-02-06,20900.0,21020.0,20850.0,20990.0,656.0,2748.0
2019-02-05,20900.0,20940.0,20820.0,20830.0,416.0,2546.0
2019-02-04,21120.0,21120.0,20840.0,20880.0,594.0,2421.0
2019-02-01,21230.0,21230.0,21130.0,21190.0,238.0,2272.0
2019-01-31,21300.0,21350.0,21150.0,21260.0,382.0,2256.0
2019-01-30,20900.0,21070.0,20890.0,20990.0,2471.0,9739.0
2019-01-29,20850.0,20990.0,20820.0,20960.0,1894.0,9142.0
2019-01-28,20850.0,20990.0,20800.0,20860.0,1883.0,8580.0
2019-01-25,20940.0,21080.0,20850.0,20920.0,2422.0,8043.0
2019-01-24,21010.0,21090.0,20910.0,20940.0,2894.0,7525.0
2019-01-23,21090.0,21120.0,20950.0,20990.0,2521.0,6501.0
2019-01-22,21240.0,21270.0,21050.0,21070.0,1683.0,5444.0
2019-01-21,21230.0,21280.0,21160.0,21230.0,1835.0,4823.0
2019-01-18,21210.0,21280.0,21160.0,21210.0,1333.0,4110.0
2019-01-17,21230.0,21300.0,21130.0,21170.0,1164.0,3773.0
2019-01-16,20990.0,21230.0,20960.0,21200.0,924.0,3488.0
2019-01-15,21000.0,21110.0,20960.0,21010.0,525.0,3229.0
2019-01-14,20950.0,21060.0,20800.0,21000.0,951.0,3187.0
2019-01-11,21070.0,21130.0,20920.0,20950.0,534.0,3025.0
2019-01-10,21240.0,21300.0,20990.0,21020.0,543.0,2896.0
2019-01-09,21080.0,21200.0,21010.0,21180.0,993.0,2713.0
2019-01-08,21190.0,21240.0,21060.0,21130.0,388.0,2583.0
2019-01-07,21420.0,21480.0,21120.0,21180.0,574.0,2552.0
2019-01-04,21280.0,21350.0,21280.0,21310.0,346.0,2501.0
2019-01-03,21130.0,21370.0,21110.0,21270.0,569.0,2403.0
2019-01-02,21340.0,21370.0,21200.0,21220.0,435.0,2226.0
2019-01-01,21340.0,21390.0,21320.0,21350.0,141.0,2088.0
2018-12-31,21310.0,21410.0,21290.0,21330.0,397.0,2070.0
2018-12-28,20920.0,21040.0,20880.0,20990.0,2031.0,7949.0
2018-12-27,21050.0,21220.0,20910.0,20950.0,3019.0,7704.0
2018-12-26,20900.0,21040.0,20710.0,20960.0,3365.0,7268.0
2018-12-24,21040.0,21170.0,20610.0,20940.0,5008.0,6506.0
2018-12-21,21440.0,21460.0,21040.0,21060.0,4585.0,5028.0
2018-12-20,21680.0,21740.0,21460.0,21490.0,3390.0,4028.0
2018-12-19,21760.0,21850.0,21720.0,21760.0,1006.0,3373.0
2018-12-18,21950.0,21990.0,21760.0,21800.0,2058.0,3158.0
2018-12-17,22090.0,22230.0,21970.0,22000.0,1973.0,3183.0
2018-12-14,22020.0,22240.0,22000.0,22150.0,1384.0,2904.0
2018-12-13,22270.0,22340.0,22050.0,22070.0,1173.0,2506.0
2018-12-12,22420.0,22460.0,22290.0,22310.0,776.0,2328.0
2018-12-11,22440.0,22540.0,22320.0,22460.0,991.0,2218.0
2018-12-10,22220.0,22500.0,22200.0,22430.0,1056.0,2024.0
2018-12-07,21950.0,22230.0,21940.0,22130.0,575.0,1771.0
2018-12-06,22160.0,22240.0,21980.0,22030.0,889.0,1695.0
2018-12-05,22120.0,22220.0,22060.0,22190.0,555.0,1548.0
2018-12-04,22060.0,22230.0,22060.0,22130.0,756.0,1490.0
2018-12-03,22160.0,22310.0,22050.0,22300.0,1275.0,1391.0
2018-11-30,21800.0,21860.0,21700.0,21710.0,357.0,1516.0
2018-11-29,21900.0,21940.0,21760.0,21860.0,580.0,1390.0
2018-11-28,21960.0,21980.0,21820.0,21950.0,280.0,1359.0
2018-11-27,21830.0,21970.0,21780.0,21930.0,595.0,1432.0
2018-11-26,21750.0,21990.0,21610.0,21820.0,504.0,1185.0
2018-11-23,22020.0,22020.0,21850.0,21880.0,63.0,1021.0
2018-11-22,22130.0,22130.0,22000.0,22070.0,154.0,1030.0
2018-11-21,21940.0,22190.0,21830.0,22110.0,301.0,998.0
2018-11-20,22200.0,22310.0,21940.0,21950.0,467.0,899.0
2018-11-19,22530.0,22530.0,22120.0,22170.0,241.0,800.0
2018-11-16,22660.0,22670.0,22490.0,22540.0,169.0,709.0
2018-11-15,22700.0,22700.0,22640.0,22680.0,222.0,633.0
2018-11-14,22650.0,22690.0,22600.0,22660.0,270.0,508.0
2018-11-13,22830.0,22850.0,22700.0,22720.0,146.0,339.0
2018-11-12,22780.0,22940.0,22780.0,22870.0,26.0,283.0
2018-11-09,22710.0,22900.0,22660.0,22730.0,27.0,274.0
2018-11-08,22700.0,22800.0,22700.0,22750.0,10.0,266.0
2018-11-07,22650.0,22700.0,22620.0,22670.0,5.0,262.0
2018-11-06,22700.0,22830.0,22600.0,22620.0,76.0,262.0
2018-11-05,22690.0,22800.0,22650.0,22760.0,69.0,254.0
2018-11-01,22630.0,22950.0,22470.0,22930.0,110.0,248.0
2018-10-31,22820.0,22830.0,22580.0,22600.0,79.0,269.0
2018-10-30,22800.0,22800.0,22750.0,22770.0,10.0,256.0
2018-10-29,23030.0,23030.0,22750.0,22800.0,27.0,257.0
2018-10-26,23100.0,23100.0,22980.0,22990.0,31.0,260.0
2018-10-25,23010.0,23050.0,22900.0,22990.0,4.0,253.0
2018-10-24,23020.0,23200.0,23020.0,23120.0,35.0,256.0
2018-10-23,23230.0,23270.0,23000.0,23140.0,18.0,251.0
2018-10-22,23000.0,23160.0,22990.0,23050.0,8.0,254.0
2018-10-19,22850.0,22930.0,22850.0,22860.0,26.0,250.0
2018-10-18,22600.0,22800.0,22600.0,22760.0,28.0,243.0
2018-10-17,22900.0,22900.0,22670.0,22760.0,66.0,230.0
2018-10-16,23000.0,23060.0,22940.0,23010.0,30.0,252.0
2018-10-12,22630.0,23100.0,22630.0,22980.0,39.0,269.0
2018-10-11,22550.0,22580.0,22550.0,22550.0,20.0,265.0
2018-10-10,22650.0,22650.0,22540.0,22600.0,106.0,269.0
2018-10-09,22640.0,22750.0,22580.0,22640.0,69.0,239.0
2018-10-08,22550.0,22600.0,22500.0,22560.0,16.0,214.0
2018-10-05,22300.0,22470.0,22300.0,22450.0,15.0,215.0
2018-10-04,22400.0,22410.0,22170.0,22200.0,45.0,214.0
2018-10-03,22300.0,22370.0,22220.0,22360.0,84.0,240.0
2018-09-28,22230.0,22280.0,22050.0,22180.0,23.0,168.0
2018-09-27,22410.0,22460.0,22320.0,22350.0,22.0,159.0
2018-09-26,22550.0,22550.0,22520.0,22540.0,6.0,173.0
2018-09-25,22500.0,22500.0,22500.0,22500.0,2.0,167.0
2018-09-24,22510.0,22510.0,22490.0,22500.0,16.0,168.0
2018-09-21,22500.0,22520.0,22400.0,22490.0,83.0,167.0
2018-09-20,22520.0,22560.0,22510.0,22530.0,24.0,138.0
2018-09-19,22570.0,22680.0,22520.0,22640.0,27.0,136.0
2018-09-18,22880.0,22880.0,22640.0,22670.0,40.0,129.0
2018-09-17,22770.0,22860.0,22730.0,22820.0,49.0,139.0
2018-09-14,22810.0,22850.0,22800.0,22820.0,54.0,114.0
2018-09-13,23000.0,23000.0,22850.0,22920.0,5.0,95.0
2018-09-12,23070.0,23090.0,23050.0,23080.0,7.0,96.0
2018-09-11,23200.0,23230.0,23150.0,23170.0,13.0,94.0
2018-09-10,23050.0,23150.0,22990.0,23060.0,10.0,83.0
2018-09-07,22640.0,23000.0,22630.0,22850.0,10.0,82.0
2018-09-06,22820.0,22820.0,22820.0,22820.0,1.0,78.0
2018-09-05,22850.0,22850.0,22750.0,22810.0,7.0,78.0
2018-09-04,22600.0,22670.0,22550.0,22620.0,16.0,72.0
2018-08-30,22600.0,22650.0,22600.0,22630.0,14.0,37.0
2018-08-29,0.0,0.0,0.0,22740.0,0.0,27.0
2018-08-28,22710.0,22800.0,22710.0,22740.0,5.0,27.0
2018-08-24,0.0,0.0,0.0,23270.0,0.0,22.0
2018-08-23,0.0,0.0,0.0,23270.0,0.0,22.0
2018-08-22,0.0,0.0,0.0,23270.0,0.0,22.0
2018-08-21,0.0,0.0,0.0,23270.0,0.0,22.0
2018-08-20,0.0,0.0,0.0,23270.0,0.0,22.0
2018-08-17,0.0,0.0,0.0,23270.0,0.0,22.0
2018-08-16,0.0,0.0,0.0,23270.0,0.0,22.0
2018-08-14,23270.0,23270.0,23270.0,23270.0,1.0,22.0
2018-08-13,23450.0,23450.0,23400.0,23430.0,2.0,22.0
2018-08-09,23430.0,23430.0,23430.0,23430.0,1.0,17.0
2018-08-08,23400.0,23440.0,23400.0,23420.0,4.0,16.0
2018-08-07,23450.0,23550.0,23450.0,23490.0,7.0,12.0
2018-08-06,23300.0,23300.0,23300.0,23300.0,1.0,7.0
2018-08-03,23410.0,23410.0,23400.0,23410.0,3.0,8.0
2018-08-02,23500.0,23500.0,23500.0,23500.0,1.0,6.0
2018-08-01,23400.0,23600.0,23400.0,23540.0,7.0,7.0
2018-05-04,0.0,0.0,0.0,20440.0,0.0,12.0
2018-05-03,0.0,0.0,0.0,20440.0,0.0,12.0
2018-05-02,20440.0,20440.0,20400.0,20440.0,12.0,12.0
2018-05-01,0.0,0.0,0.0,19850.0,0.0,0.0
2018-03-29,20470.0,20500.0,20420.0,20430.0,324.0,7635.0
2018-03-28,20370.0,20610.0,20370.0,20450.0,1835.0,7522.0
2018-03-27,20450.0,20620.0,20400.0,20520.0,2817.0,7415.0
2018-03-26,20300.0,20440.0,20240.0,20430.0,3297.0,6996.0
2018-03-23,20450.0,20510.0,20310.0,20330.0,2760.0,5968.0
2018-03-22,20580.0,20590.0,20440.0,20450.0,2208.0,5408.0
2018-03-21,20530.0,20680.0,20480.0,20650.0,2451.0,5022.0
2018-03-20,20320.0,20530.0,20140.0,20440.0,2055.0,4084.0
2018-03-19,20570.0,20660.0,20270.0,20320.0,1922.0,3591.0
2018-03-16,20700.0,20800.0,20610.0,20630.0,1631.0,3111.0
2018-03-15,20840.0,20890.0,20680.0,20720.0,1271.0,2570.0
2018-03-14,20980.0,21000.0,20770.0,20800.0,1589.0,2197.0
2018-03-13,20910.0,21010.0,20780.0,20930.0,704.0,1641.0
2018-03-12,21160.0,21240.0,20850.0,20890.0,477.0,1537.0
2018-03-09,21150.0,21270.0,21120.0,21190.0,485.0,1493.0
2018-03-08,21000.0,21230.0,20990.0,21200.0,681.0,1443.0
2018-03-07,20930.0,21040.0,20860.0,20950.0,964.0,1288.0
2018-03-06,21400.0,21480.0,21000.0,21090.0,1049.0,1459.0
2018-03-05,20980.0,21200.0,20920.0,21120.0,767.0,1265.0
2018-03-02,20890.0,20960.0,20880.0,20910.0,89.0,928.0
2018-03-01,20900.0,21080.0,20800.0,20830.0,462.0,864.0
2018-02-28,20750.0,20930.0,20750.0,20900.0,210.0,753.0
2018-02-27,20530.0,20590.0,20360.0,20410.0,3715.0,7111.0
2018-02-26,20390.0,20630.0,20370.0,20520.0,4398.0,7349.0
2018-02-23,20360.0,20370.0,20150.0,20300.0,3709.0,7000.0
2018-02-22,20290.0,20420.0,20290.0,20330.0,4575.0,6450.0
2018-02-21,20280.0,20470.0,20200.0,20280.0,4365.0,5871.0
2018-02-20,19770.0,20270.0,19740.0,20170.0,3301.0,5639.0
2018-02-19,19820.0,19850.0,19660.0,19700.0,2866.0,4733.0
2018-02-16,19820.0,19880.0,19670.0,19770.0,1991.0,3918.0
2018-02-15,20030.0,20080.0,19740.0,19800.0,1912.0,3401.0
2018-02-14,20100.0,20130.0,19910.0,19970.0,1554.0,3136.0
2018-02-13,20170.0,20200.0,20110.0,20130.0,311.0,2701.0
2018-02-12,20390.0,20390.0,20140.0,20190.0,894.0,2543.0
2018-02-09,20390.0,20510.0,20230.0,20250.0,1035.0,2226.0
2018-02-08,20160.0,20490.0,20090.0,20400.0,1346.0,2010.0
2018-02-07,20080.0,20230.0,20070.0,20200.0,545.0,1584.0
2018-02-06,20190.0,20190.0,19970.0,20000.0,945.0,1530.0
2018-02-05,20350.0,20370.0,20160.0,20290.0,385.0,1536.0
2018-02-02,20560.0,20670.0,20350.0,20380.0,998.0,1556.0
2018-02-01,20360.0,20590.0,20260.0,20530.0,906.0,1358.0
2018-01-31,20320.0,20420.0,20160.0,20290.0,1044.0,1224.0
2018-01-30,20110.0,20390.0,20060.0,20110.0,5665.0,9324.0
2018-01-29,20400.0,20420.0,20130.0,20170.0,4907.0,9460.0
2018-01-25,20620.0,20740.0,20540.0,20610.0,4649.0,8946.0
2018-01-24,20730.0,20800.0,20480.0,20530.0,5289.0,7881.0
2018-01-23,21080.0,21090.0,20750.0,20790.0,2607.0,7146.0
2018-01-22,21210.0,21240.0,20990.0,21020.0,2934.0,6686.0
2018-01-19,20980.0,21230.0,20940.0,21170.0,3397.0,6603.0
2018-01-18,20970.0,21270.0,20970.0,21030.0,3171.0,5900.0
2018-01-17,20880.0,20990.0,20820.0,20890.0,1285.0,5719.0
2017-10-13,18210.0,18220.0,18150.0,18170.0,178.0,1137.0
2017-10-12,18460.0,18460.0,18180.0,18290.0,67.0,1005.0
2017-10-11,18510.0,18530.0,18400.0,18450.0,65.0,997.0
2017-10-10,18400.0,18650.0,18380.0,18610.0,112.0,1028.0
2017-10-09,18400.0,18410.0,18380.0,18400.0,14.0,1012.0
2017-10-06,18280.0,18300.0,18220.0,18280.0,61.0,1014.0
2017-10-05,18340.0,18430.0,18260.0,18280.0,271.0,996.0
2017-10-04,18280.0,18280.0,18240.0,18250.0,20.0,939.0
2017-10-03,18250.0,18270.0,18210.0,18220.0,242.0,928.0
2017-09-29,18280.0,18380.0,18280.0,18360.0,32.0,688.0
2017-09-28,18380.0,18410.0,18290.0,18320.0,65.0,683.0
2017-09-27,18290.0,18350.0,18290.0,18340.0,32.0,683.0
2017-09-26,18320.0,18350.0,18150.0,18260.0,94.0,657.0
2017-09-25,18000.0,18290.0,18000.0,18160.0,8.0,603.0
2017-09-22,18090.0,18110.0,18030.0,18090.0,58.0,601.0
2017-09-21,18040.0,18090.0,17970.0,18020.0,108.0,597.0
2017-09-20,18070.0,18090.0,17990.0,18060.0,123.0,557.0
2017-09-19,18080.0,18090.0,18040.0,18090.0,34.0,522.0
2017-09-18,18020.0,18150.0,17980.0,18120.0,53.0,516.0
2017-09-15,18010.0,18130.0,18010.0,18080.0,89.0,512.0
2017-09-14,18120.0,18180.0,18040.0,18070.0,70.0,459.0
2017-09-13,18090.0,18140.0,18000.0,18010.0,176.0,450.0
2017-09-12,18310.0,18340.0,18210.0,18250.0,34.0,509.0
2017-09-11,18720.0,18720.0,18480.0,18540.0,8.0,508.0
2017-09-08,18800.0,18950.0,18780.0,18920.0,59.0,506.0
2017-09-07,18870.0,18880.0,18690.0,18720.0,83.0,490.0
2017-09-06,19130.0,19130.0,18840.0,18980.0,125.0,446.0
2017-09-05,18540.0,19140.0,18540.0,18970.0,88.0,337.0
2017-09-04,18380.0,18470.0,18370.0,18440.0,29.0,260.0
2017-09-01,0.0,0.0,0.0,18000.0,0.0,0.0
2017-08-31,18200.0,18250.0,18150.0,18250.0,48.0,200.0
2017-08-30,18150.0,18220.0,18150.0,18190.0,62.0,166.0
2017-08-29,18130.0,18300.0,18130.0,18260.0,70.0,106.0
2017-08-28,18250.0,18250.0,18150.0,18230.0,14.0,43.0
2017-08-25,0.0,0.0,0.0,18130.0,0.0,29.0
2017-08-24,18100.0,18200.0,18100.0,18130.0,9.0,29.0
2017-08-23,18220.0,18220.0,18220.0,18220.0,1.0,22.0
2017-08-22,0.0,0.0,0.0,17750.0,0.0,21.0
2017-08-21,17750.0,17750.0,17750.0,17750.0,2.0,21.0
2017-08-18,0.0,0.0,0.0,17850.0,0.0,21.0
2017-08-17,17850.0,17850.0,17850.0,17850.0,2.0,21.0
2017-08-16,17900.0,17900.0,17890.0,17900.0,21.0,21.0
2017-08-14,0.0,0.0,0.0,18000.0,0.0,0.0
2017-08-11,0.0,0.0,0.0,18000.0,0.0,0.0
2017-08-10,0.0,0.0,0.0,18000.0,0.0,0.0
2017-08-09,0.0,0.0,0.0,18000.0,0.0,0.0
2017-08-08,0.0,0.0,0.0,18000.0,0.0,0.0
2017-08-07,0.0,0.0,0.0,18000.0,0.0,0.0
2017-08-04,0.0,0.0,0.0,18000.0,0.0,0.0
2017-08-03,0.0,0.0,0.0,18000.0,0.0,0.0
2017-08-02,0.0,0.0,0.0,18000.0,0.0,0.0
2017-08-01,0.0,0.0,0.0,18000.0,0.0,0.0
2017-03-31,21120.0,21180.0,20950.0,21040.0,2039.0,7777.0
2017-03-30,21110.0,21110.0,20870.0,21090.0,3902.0,7800.0
2017-03-29,21330.0,21420.0,21230.0,21360.0,3093.0,8192.0
2017-03-28,21420.0,21550.0,21270.0,21300.0,3176.0,7910.0
2017-03-27,21420.0,21550.0,21270.0,21300.0,3176.0,7910.0
2017-03-24,21500.0,21610.0,21460.0,21540.0,2987.0,7954.0
2017-03-23,21540.0,21740.0,21510.0,21540.0,3447.0,7918.0
2017-03-22,21120.0,21640.0,21120.0,21600.0,3856.0,7516.0
2017-03-21,21590.0,21590.0,21280.0,21310.0,3292.0,6989.0
2017-03-20,21670.0,21790.0,21620.0,21740.0,2764.0,7123.0
2017-03-15,21230.0,21470.0,21120.0,21440.0,2278.0,6328.0
2017-03-14,21260.0,21330.0,21070.0,21180.0,1703.0,5733.0
2017-03-13,21270.0,21340.0,21210.0,21300.0,423.0,5530.0
2017-03-10,21370.0,21430.0,21190.0,21390.0,2055.0,5397.0
2017-03-09,21650.0,21720.0,21400.0,21450.0,2858.0,5089.0
2017-03-08,21470.0,21690.0,21460.0,21660.0,2815.0,5057.0
2017-03-07,21610.0,21780.0,21540.0,21570.0,2650.0,4673.0
2017-03-06,21500.0,21730.0,21460.0,21680.0,2353.0,4308.0
2017-03-03,21200.0,21400.0,21140.0,21310.0,1490.0,3730.0
2017-03-02,21250.0,21530.0,21120.0,21400.0,2220.0,3651.0
2017-03-01,20860.0,20970.0,20860.0,20950.0,132.0,523.0
2017-02-28,21060.0,21160.0,21000.0,21060.0,2609.0,9285.0
2017-02-27,21270.0,21300.0,21020.0,21080.0,2796.0,9126.0
2017-02-24,21000.0,21290.0,21000.0,21210.0,2667.0,9276.0
2017-02-23,20770.0,20980.0,20720.0,20930.0,4115.0,9207.0
2017-02-22,20770.0,20860.0,20740.0,20800.0,2768.0,8698.0
2017-02-21,20680.0,20750.0,20660.0,20700.0,2077.0,8391.0
2017-02-20,20510.0,20620.0,20420.0,20610.0,2528.0,8286.0
2017-02-17,20780.0,20810.0,20500.0,20530.0,3559.0,8008.0
2017-02-16,20870.0,20950.0,20840.0,20870.0,1146.0,7863.0
2017-02-15,20900.0,21000.0,20870.0,20890.0,1275.0,7580.0
2017-02-14,20870.0,21000.0,20840.0,20890.0,2289.0,7377.0
2017-02-13,21070.0,21080.0,20830.0,20940.0,2508.0,6886.0
2017-02-10,20840.0,20980.0,20840.0,20930.0,1592.0,6242.0
2017-02-09,20770.0,20860.0,20770.0,20790.0,1028.0,5637.0
2017-02-08,20770.0,20880.0,20710.0,20780.0,1107.0,5450.0
2017-02-07,20750.0,20820.0,20690.0,20810.0,1098.0,5250.0
2017-02-06,20890.0,20920.0,20710.0,20770.0,1335.0,5019.0
2017-02-03,20950.0,21050.0,20830.0,20960.0,941.0,4645.0
2017-02-02,20900.0,21080.0,20800.0,20960.0,2105.0,4565.0
2017-01-31,20290.0,20420.0,20200.0,20390.0,2507.0,8205.0
2017-01-30,20500.0,20640.0,20290.0,20320.0,4871.0,8141.0
2017-01-27,20500.0,20560.0,20400.0,20520.0,2796.0,8660.0
2017-01-25,20370.0,20580.0,20250.0,20520.0,4119.0,8844.0
2017-01-24,20780.0,20950.0,20110.0,20350.0,5926.0,8791.0
